,Time,Force,L_pitchAcc,L_yawAcc,R_pitchAcc,R_yawAcc,L_surgeAcc,L_rollAcc,R_surgeAcc,R_rollAcc,L_pitchVel,L_yawVel,R_pitchVel,R_yawVel,L_surgeVel,L_rollVel,R_surgeVel,R_rollVel,L_pitch,L_yaw,R_pitch,R_yaw,L_surge,L_roll,R_surge,R_roll,R_x,R_y,R_z,L_x,L_y,L_z,L_motion,R_motion
360,18.318,0.12,0.01,0.02,-0.00,-0.02,-0.05,0.00,-1.25,-1.25,-4.42,0.20,-3.24,-3.73,-32.33,0.94,0.00,0.00,-14.51,-33.15,15.10,-11.94,53866.00,-2536.00,2073442.00,2785843.00,0.66,-0.30,0.77,0.33,0.36,0.91,1,1
361,18.371,0.12,0.06,-0.00,-0.10,-0.08,0.00,0.00,-1.25,-1.25,-1.28,0.15,-8.38,-7.72,-30.08,1.25,0.00,0.00,-14.57,-33.14,14.68,-12.33,52332.00,-2472.00,2073442.00,2785843.00,0.66,-0.34,0.77,0.32,0.35,0.94,1,1
362,18.425,0.14,0.07,0.02,-0.10,-0.11,0.04,-0.00,-1.25,-1.25,2.55,0.99,-13.49,-13.33,-11.56,0.46,0.00,0.00,-14.44,-33.09,13.97,-13.03,51731.00,-2448.00,2073442.00,2785843.00,0.66,-0.33,0.75,0.34,0.35,0.93,1,1
363,18.473,0.14,-0.06,-0.00,0.11,0.14,0.03,-0.00,-1.25,-1.25,-0.27,0.89,-7.78,-6.11,3.14,0.08,0.00,0.00,-14.46,-33.04,13.58,-13.34,51891.00,-2444.00,2073442.00,2785843.00,0.66,-0.33,0.77,0.35,0.35,0.89,1,1
364,18.523,0.12,0.01,-0.00,0.07,-0.18,0.02,-0.00,-1.25,-1.25,0.16,0.70,-4.22,-15.44,13.69,-0.53,0.00,0.00,-14.45,-33.01,13.36,-14.13,52589.00,-2471.00,2073442.00,2785843.00,0.67,-0.32,0.77,0.32,0.30,0.94,1,1
365,18.576,0.11,-0.00,0.02,0.19,0.05,0.01,0.00,-1.25,-1.25,0.09,1.68,5.58,-13.12,20.02,-0.25,0.00,0.00,-14.44,-32.92,13.65,-14.79,53610.00,-2484.00,2073442.00,2785843.00,0.66,-0.31,0.79,0.35,0.33,0.92,1,1
366,18.625,0.12,0.00,0.00,0.13,0.08,0.01,-0.00,-1.25,-1.25,0.19,1.74,12.18,-9.06,25.50,-1.22,0.00,0.00,-14.43,-32.83,14.26,-15.25,54885.00,-2545.00,2073442.00,2785843.00,0.66,-0.33,0.78,0.32,0.36,0.92,1,1
367,18.674,0.11,0.03,-0.02,-0.10,0.10,0.01,0.00,-1.25,-1.25,1.66,0.69,7.30,-4.01,28.08,-1.22,0.00,0.00,-14.35,-32.80,14.63,-15.45,56317.00,-2607.00,2073442.00,2785843.00,0.66,-0.30,0.79,0.39,0.37,0.90,1,1
368,18.728,0.15,0.00,-0.01,-0.11,-0.03,-0.01,-0.00,-1.25,-1.25,1.81,0.07,1.91,-5.66,24.24,-1.50,0.00,0.00,-14.26,-32.80,14.72,-15.74,57529.00,-2682.00,2073442.00,2785843.00,0.66,-0.33,0.78,0.36,0.36,0.92,1,1
369,18.781,0.13,0.06,-0.01,-0.11,-0.04,-0.02,0.00,-1.25,-1.25,4.92,-0.53,-3.50,-7.82,14.88,-0.98,0.00,0.00,-14.01,-32.82,14.55,-16.13,58288.00,-2732.00,2073442.00,2785843.00,0.66,-0.32,0.78,0.38,0.36,0.90,1,1
370,18.829,0.13,-0.04,0.07,-0.00,0.07,-0.02,0.00,-1.25,-1.25,2.81,3.00,-3.61,-4.07,2.85,-0.27,0.00,0.00,-13.86,-32.67,14.36,-16.35,58436.00,-2746.00,2073442.00,2785843.00,0.66,-0.32,0.77,0.37,0.36,0.91,1,1
371,18.879,0.10,-0.02,-0.00,-0.01,0.02,-0.00,0.00,-1.25,-1.25,1.56,3.00,-3.99,-3.00,1.06,-0.02,0.00,0.00,-13.78,-32.52,14.16,-16.50,58489.00,-2747.00,2073442.00,2785843.00,0.66,-0.31,0.78,0.39,0.35,0.92,1,1
372,18.932,0.11,-0.01,-0.03,0.03,0.04,0.00,0.00,-1.25,-1.25,1.20,1.41,-2.28,-0.85,1.37,0.00,0.00,0.00,-13.72,-32.44,14.04,-16.54,58560.00,-2747.00,2073442.00,2785843.00,0.65,-0.31,0.78,0.39,0.35,0.91,1,1
373,18.981,0.15,0.03,-0.05,0.10,-0.01,0.00,0.00,-1.25,-1.25,2.84,-1.14,2.65,-1.48,3.38,-0.20,0.00,0.00,-13.58,-32.50,14.17,-16.61,58729.00,-2757.00,2073442.00,2785843.00,0.65,-0.32,0.78,0.37,0.35,0.91,1,1
374,19.031,0.12,0.02,-0.04,0.06,0.04,0.01,-0.00,-1.25,-1.25,3.82,-3.11,5.63,0.38,7.58,-0.56,0.00,0.00,-13.39,-32.65,14.45,-16.60,59108.00,-2785.00,2073442.00,2785843.00,0.66,-0.31,0.77,0.40,0.34,0.89,1,1
375,19.084,0.13,0.02,-0.01,0.10,-0.02,0.01,-0.00,-1.25,-1.25,4.91,-3.81,10.85,-0.58,13.84,-0.84,0.00,0.00,-13.14,-32.85,15.00,-16.62,59800.00,-2827.00,2073442.00,2785843.00,0.66,-0.31,0.78,0.36,0.35,0.90,1,1
376,19.133,0.11,0.00,-0.01,-0.10,-0.02,0.00,0.00,-1.25,-1.25,5.01,-4.37,5.79,-1.50,14.22,-0.71,0.00,0.00,-12.89,-33.07,15.29,-16.70,60525.00,-2863.00,2073442.00,2785843.00,0.67,-0.29,0.78,0.39,0.35,0.89,1,1
377,19.186,0.10,-0.08,0.08,-0.14,-0.03,-0.01,0.00,-1.25,-1.25,0.98,-0.30,-1.25,-3.02,6.52,-0.42,0.00,0.00,-12.84,-33.08,15.23,-16.86,60864.00,-2885.00,2073442.00,2785843.00,0.67,-0.30,0.78,0.38,0.37,0.90,1,1
378,19.235,0.11,-0.02,0.03,-0.09,-0.04,-0.01,0.00,-1.25,-1.25,-0.17,1.40,-6.09,-4.92,0.61,-0.08,0.00,0.00,-12.84,-33.01,14.91,-17.11,60895.00,-2889.00,2073442.00,2785843.00,0.66,-0.30,0.78,0.39,0.37,0.89,1,1
379,19.288,0.10,0.01,0.02,-0.06,0.08,-0.00,0.00,-1.25,-1.25,0.30,2.27,-9.06,-0.74,0.00,0.00,0.00,0.00,-12.83,-32.90,14.45,-17.15,60895.00,-2889.00,2073442.00,2785843.00,0.67,-0.30,0.78,0.38,0.36,0.91,0,1
380,19.337,0.13,-0.01,-0.01,0.04,0.01,-0.00,0.00,-1.25,-1.25,-0.01,1.97,-7.30,-0.09,0.04,0.00,0.00,0.00,-12.83,-32.80,14.09,-17.15,60897.00,-2889.00,2073442.00,2785843.00,0.67,-0.30,0.77,0.37,0.33,0.90,1,1
381,19.387,0.10,0.01,-0.03,0.06,0.03,0.00,0.00,-1.25,-1.25,0.39,0.57,-4.43,1.54,0.76,-0.08,0.00,0.00,-12.81,-32.77,13.86,-17.07,60936.00,-2893.00,2073442.00,2785843.00,0.66,-0.30,0.77,0.38,0.33,0.91,1,1
382,19.436,0.13,-0.01,-0.01,0.10,-0.08,0.00,0.00,-1.25,-1.25,-0.08,0.28,0.32,-2.17,2.78,0.00,0.00,0.00,-12.81,-32.75,13.88,-17.18,61072.00,-2893.00,2073442.00,2785843.00,0.67,-0.30,0.77,0.38,0.33,0.91,1,1
383,19.49,0.13,0.01,-0.02,0.02,-0.05,0.00,0.00,-1.25,-1.25,0.49,-0.93,1.45,-4.97,2.96,-0.15,0.00,0.00,-12.79,-32.80,13.95,-17.44,61226.00,-2901.00,2073442.00,2785843.00,0.67,-0.30,0.78,0.40,0.32,0.89,1,1
384,19.539,0.15,-0.01,0.02,-0.04,-0.04,-0.00,0.00,-1.25,-1.25,0.00,-0.08,-0.76,-6.77,2.32,-0.10,0.00,0.00,-12.79,-32.81,13.91,-17.78,61342.00,-2906.00,2073442.00,2785843.00,0.67,-0.29,0.77,0.38,0.36,0.91,1,1
385,19.591,0.14,0.00,0.01,-0.09,0.03,-0.00,0.00,-1.25,-1.25,0.11,0.56,-5.32,-5.20,0.67,-0.06,0.00,0.00,-12.78,-32.78,13.64,-18.04,61376.00,-2909.00,2073442.00,2785843.00,0.67,-0.30,0.78,0.41,0.33,0.88,1,1
386,19.641,0.11,-0.01,0.01,-0.05,0.10,0.00,-0.00,-1.25,-1.25,-0.47,1.17,-7.62,-0.35,2.92,-0.18,0.00,0.00,-12.81,-32.72,13.26,-18.06,61522.00,-2918.00,2073442.00,2785843.00,0.67,-0.31,0.77,0.40,0.35,0.90,1,1
387,19.69,0.12,0.02,-0.01,-0.01,0.04,0.01,-0.00,-1.25,-1.25,0.77,0.45,-8.04,1.51,5.90,-0.33,0.00,0.00,-12.77,-32.70,12.85,-17.98,61823.00,-2935.00,2073442.00,2785843.00,0.66,-0.30,0.76,0.41,0.33,0.90,1,1
388,19.743,0.13,0.01,-0.02,0.04,0.06,0.00,0.00,-1.25,-1.25,1.34,-0.77,-5.81,4.57,6.41,-0.27,0.00,0.00,-12.70,-32.74,12.56,-17.75,62150.00,-2949.00,2073442.00,2785843.00,0.68,-0.30,0.77,0.39,0.32,0.91,1,1
389,19.792,0.15,0.13,-0.11,0.04,-0.09,-0.00,0.00,-1.25,-1.25,7.98,-6.41,-3.78,0.20,3.98,-0.22,0.00,0.00,-12.30,-33.06,12.37,-17.74,62349.00,-2960.00,2073442.00,2785843.00,0.67,-0.31,0.77,0.39,0.32,0.92,1,1
390,19.846,0.13,0.00,-0.01,0.00,-0.08,-0.01,0.00,-1.25,-1.25,8.22,-7.01,-3.62,-3.85,0.88,-0.18,0.00,0.00,-11.88,-33.41,12.18,-17.93,62394.00,-2969.00,2073442.00,2785843.00,0.69,-0.29,0.76,0.40,0.34,0.94,1,1
391,19.895,0.09,-0.17,0.14,0.02,-0.02,-0.00,0.00,-1.25,-1.25,-0.20,-0.14,-2.70,-5.07,0.60,-0.16,0.00,0.00,-11.89,-33.42,12.05,-18.19,62424.00,-2977.00,2073442.00,2785843.00,0.68,-0.29,0.78,0.38,0.31,0.92,1,1
392,19.947,0.11,-0.01,0.03,-0.02,0.01,-0.00,0.00,-1.25,-1.25,-0.96,1.36,-3.82,-4.48,0.02,-0.04,0.00,0.00,-11.94,-33.35,11.85,-18.42,62425.00,-2979.00,2073442.00,2785843.00,0.68,-0.28,0.77,0.38,0.32,0.92,1,1
393,19.997,0.10,0.02,-0.03,-0.00,0.05,-0.00,0.00,-1.25,-1.25,0.18,-0.42,-4.07,-2.06,0.00,0.00,0.00,0.00,-11.93,-33.37,11.64,-18.53,62425.00,-2979.00,2073442.00,2785843.00,0.67,-0.30,0.78,0.44,0.25,0.90,0,1
394,20.046,0.11,0.07,-0.04,0.09,0.06,-0.00,0.00,-1.25,-1.25,3.76,-2.50,0.32,0.92,0.00,0.02,0.00,0.00,-11.74,-33.50,11.66,-18.48,62425.00,-2978.00,2073442.00,2785843.00,0.68,-0.28,0.78,0.41,0.30,0.90,1,1
395,20.095,0.09,-0.05,0.04,0.03,0.02,-0.00,-0.00,-1.25,-1.25,1.46,-0.49,1.75,1.98,0.00,-0.12,0.00,0.00,-11.67,-33.52,11.74,-18.38,62425.00,-2984.00,2073442.00,2785843.00,0.69,-0.28,0.77,0.42,0.30,0.90,1,1
396,20.149,0.12,-0.04,0.05,-0.00,0.04,-0.00,0.00,-1.25,-1.25,-0.32,1.92,1.51,3.87,-0.02,-0.04,0.00,0.00,-11.68,-33.43,11.82,-18.19,62424.00,-2986.00,2073442.00,2785843.00,0.68,-0.28,0.76,0.40,0.30,0.91,1,1
397,20.198,0.12,-0.01,0.01,-0.02,-0.04,-0.00,0.00,-1.25,-1.25,-1.05,2.33,0.32,2.11,-0.04,0.00,0.00,0.00,-11.73,-33.31,11.84,-18.08,62422.00,-2986.00,2073442.00,2785843.00,0.68,-0.28,0.77,0.42,0.32,0.90,1,1
398,20.251,0.09,0.01,-0.01,-0.00,-0.07,0.00,0.00,-1.25,-1.25,-0.44,1.59,0.24,-1.69,0.00,0.00,0.00,0.00,-11.76,-33.23,11.85,-18.17,62422.00,-2986.00,2073442.00,2785843.00,0.67,-0.29,0.77,0.41,0.29,0.89,0,1
399,20.3,0.20,-0.01,0.00,0.01,-0.00,0.00,0.00,-1.25,-1.25,-0.97,1.80,0.72,-1.93,0.00,0.00,0.00,0.00,-11.81,-33.14,11.88,-18.27,62422.00,-2986.00,2073442.00,2785843.00,0.68,-0.29,0.79,0.37,0.25,0.93,0,1
400,20.349,0.13,-0.01,-0.03,0.02,0.04,0.00,0.00,-1.25,-1.25,-1.23,0.54,1.61,0.30,0.00,0.00,0.00,0.00,-11.87,-33.11,11.96,-18.25,62422.00,-2986.00,2073442.00,2785843.00,0.68,-0.28,0.75,0.38,0.32,0.94,0,1
401,20.398,0.16,0.04,-0.00,-0.05,0.04,0.00,0.00,-1.25,-1.25,0.55,0.42,-1.04,2.49,0.00,0.00,0.00,0.00,-11.84,-33.09,11.91,-18.13,62422.00,-2986.00,2073442.00,2785843.00,0.66,-0.29,0.78,0.39,0.29,0.92,0,1
402,20.452,0.11,-0.02,0.01,0.02,-0.01,0.00,0.00,-1.25,-1.25,-0.66,1.05,0.18,1.90,0.00,-0.02,0.00,0.00,-11.87,-33.04,11.92,-18.03,62422.00,-2987.00,2073442.00,2785843.00,0.67,-0.29,0.76,0.39,0.31,0.91,1,1
403,20.501,0.14,0.01,0.01,-0.01,0.04,0.00,0.00,-1.25,-1.25,-0.36,1.63,-0.21,3.66,0.00,0.00,0.00,0.00,-11.89,-32.96,11.91,-17.85,62422.00,-2987.00,2073442.00,2785843.00,0.68,-0.29,0.78,0.41,0.31,0.91,0,1
404,20.55,0.12,-0.02,0.05,-0.02,-0.02,0.00,0.00,-1.25,-1.25,-1.31,3.90,-0.99,2.87,0.00,0.00,0.00,0.00,-11.96,-32.77,11.86,-17.71,62422.00,-2987.00,2073442.00,2785843.00,0.67,-0.29,0.78,0.36,0.29,0.92,0,1
405,20.6,0.36,0.03,-0.04,0.00,-0.00,0.00,0.00,-1.25,-1.25,0.05,1.95,-0.76,2.75,0.00,0.00,0.00,0.00,-11.95,-32.66,11.82,-17.56,62422.00,-2987.00,2073442.00,2785843.00,0.67,-0.30,0.78,0.49,0.33,0.89,0,1
406,20.653,0.48,-0.02,-0.01,-0.00,-0.03,0.00,0.00,-1.25,-1.25,-0.70,1.47,-0.90,1.09,0.02,0.00,0.00,0.00,-11.99,-32.59,11.78,-17.51,62423.00,-2987.00,2073442.00,2785843.00,0.66,-0.30,0.77,0.37,0.29,0.90,1,1
407,20.701,0.52,-0.01,-0.02,0.04,-0.06,0.01,0.00,-1.25,-1.25,-1.26,0.53,1.37,-1.94,2.61,-0.20,0.00,0.00,-12.05,-32.57,11.85,-17.61,62556.00,-2997.00,2073442.00,2785843.00,0.68,-0.29,0.77,0.39,0.30,0.94,1,1
408,20.751,0.86,0.01,-0.00,0.18,0.36,0.01,-0.00,-1.25,-1.25,-0.85,0.32,10.14,15.91,5.94,-0.46,0.00,0.00,-12.09,-32.55,12.36,-16.81,62853.00,-3020.00,2073442.00,2785843.00,0.66,-0.30,0.77,0.41,0.29,0.81,1,1
409,20.804,0.37,-0.02,0.02,0.11,-0.23,0.00,0.00,-1.25,-1.25,-1.98,1.58,15.60,4.24,6.65,-0.35,0.00,0.00,-12.20,-32.47,13.15,-16.60,63192.00,-3038.00,2073442.00,2785843.00,0.67,-0.29,0.81,0.32,0.28,0.94,1,1
410,20.853,0.19,0.03,-0.02,-0.27,-0.13,0.00,-0.00,-1.25,-1.25,-0.67,0.75,1.86,-2.63,6.67,-0.55,0.00,0.00,-12.23,-32.43,13.25,-16.73,63532.00,-3066.00,2073442.00,2785843.00,0.66,-0.30,0.76,0.58,0.40,0.95,1,1
411,20.907,0.10,0.03,-0.01,-0.05,-0.19,-0.00,0.00,-1.25,-1.25,0.96,0.33,-0.83,-12.34,6.57,-0.37,0.00,0.00,-12.18,-32.41,13.20,-17.36,63867.00,-3085.00,2073442.00,2785843.00,0.66,-0.28,0.79,0.42,0.53,1.10,1,1
412,20.956,0.12,0.00,-0.01,-0.26,0.04,-0.00,0.00,-1.25,-1.25,1.06,-0.01,-14.10,-10.50,4.69,0.02,0.00,0.00,-12.13,-32.41,12.49,-17.90,64106.00,-3084.00,2073442.00,2785843.00,0.67,-0.30,0.79,0.36,0.33,0.90,1,1
413,21.009,0.13,-0.03,0.02,0.23,0.26,-0.01,-0.00,-1.25,-1.25,-0.69,0.88,-2.19,2.57,1.41,-0.12,0.00,0.00,-12.16,-32.37,12.37,-17.77,64178.00,-3090.00,2073442.00,2785843.00,0.67,-0.29,0.78,0.41,0.28,0.91,1,1
414,21.058,0.13,-0.00,0.00,0.09,0.13,-0.00,0.00,-1.25,-1.25,-0.91,0.97,2.11,8.87,0.04,-0.02,0.00,0.00,-12.21,-32.32,12.48,-17.32,64180.00,-3091.00,2073442.00,2785843.00,0.67,-0.31,0.78,0.37,0.30,0.90,1,1
415,21.107,0.09,-0.02,0.01,0.02,0.13,-0.00,-0.00,-1.25,-1.25,-2.11,1.34,3.11,15.49,0.00,-0.08,0.00,0.00,-12.31,-32.25,12.64,-16.53,64180.00,-3095.00,2073442.00,2785843.00,0.67,-0.30,0.77,0.37,0.22,0.94,1,1
416,21.16,0.11,0.03,-0.01,0.16,0.02,-0.00,0.00,-1.25,-1.25,-0.70,0.62,11.38,16.31,0.02,-0.02,0.00,0.00,-12.35,-32.22,13.22,-15.70,64181.00,-3096.00,2073442.00,2785843.00,0.66,-0.31,0.78,0.36,0.30,0.93,1,1
417,21.209,0.11,-0.02,-0.00,-0.20,-0.24,0.00,-0.00,-1.25,-1.25,-1.85,0.60,1.23,4.51,0.14,-0.04,0.00,0.00,-12.44,-32.19,13.28,-15.48,64188.00,-3098.00,2073442.00,2785843.00,0.67,-0.31,0.76,0.34,0.31,0.89,1,1
418,21.263,0.10,0.01,-0.01,-0.10,-0.16,0.00,-0.00,-1.25,-1.25,-1.24,0.17,-3.83,-3.83,1.14,-0.06,0.00,0.00,-12.51,-32.18,13.08,-15.67,64246.00,-3101.00,2073442.00,2785843.00,0.66,-0.31,0.77,0.35,0.28,0.95,1,1
419,21.312,0.11,0.02,-0.02,-0.12,-0.15,0.00,-0.00,-1.25,-1.25,-0.23,-0.88,-10.00,-11.56,3.00,-0.22,0.00,0.00,-12.52,-32.23,12.57,-16.26,64399.00,-3112.00,2073442.00,2785843.00,0.66,-0.30,0.77,0.39,0.29,0.88,1,1
420,21.365,0.13,-0.01,0.02,0.08,0.05,0.00,-0.00,-1.25,-1.25,-0.99,0.22,-5.55,-9.17,4.28,-0.36,0.00,0.00,-12.57,-32.22,12.28,-16.75,64626.00,-3131.00,2073442.00,2785843.00,0.66,-0.31,0.78,0.38,0.28,0.93,1,1
421,21.415,0.12,0.00,0.00,0.07,0.11,0.00,0.00,-1.25,-1.25,-0.74,0.36,-2.15,-3.69,4.75,-0.31,0.00,0.00,-12.61,-32.20,12.17,-16.93,64868.00,-3147.00,2073442.00,2785843.00,0.67,-0.31,0.77,0.39,0.32,0.94,1,1
422,21.463,0.12,0.02,-0.02,0.03,0.02,0.00,-0.00,-1.25,-1.25,0.28,-0.58,-0.47,-2.94,5.14,-0.42,0.00,0.00,-12.60,-32.23,12.15,-17.08,65125.00,-3168.00,2073442.00,2785843.00,0.67,-0.31,0.77,0.37,0.29,0.94,1,1
423,21.516,0.11,-0.02,0.01,0.17,-0.00,0.00,0.00,-1.25,-1.25,-0.89,0.09,8.24,-2.99,5.90,-0.10,0.00,0.00,-12.64,-32.22,12.56,-17.23,65420.00,-3173.00,2073442.00,2785843.00,0.66,-0.32,0.77,0.40,0.30,0.90,1,1
424,21.566,0.11,0.01,-0.00,-0.04,0.05,-0.00,-0.00,-1.25,-1.25,-0.44,-0.01,6.20,-0.61,5.84,-0.34,0.00,0.00,-12.66,-32.22,12.87,-17.26,65712.00,-3190.00,2073442.00,2785843.00,0.66,-0.31,0.77,0.39,0.29,0.94,1,1
425,21.619,0.19,0.01,-0.01,0.05,-0.06,-0.00,0.00,-1.25,-1.25,0.09,-0.63,8.60,-3.81,4.61,-0.27,0.00,0.00,-12.66,-32.25,13.31,-17.46,65947.00,-3204.00,2073442.00,2785843.00,0.66,-0.32,0.78,0.41,0.31,0.89,1,1
426,21.668,0.16,0.01,-0.00,-0.10,-0.01,-0.01,0.00,-1.25,-1.25,0.40,-0.70,3.46,-4.57,1.08,-0.15,0.00,0.00,-12.64,-32.29,13.49,-17.69,66003.00,-3212.00,2073442.00,2785843.00,0.66,-0.31,0.77,0.38,0.31,0.91,1,1
427,21.718,0.12,-0.00,0.01,-0.06,0.01,-0.00,0.00,-1.25,-1.25,0.26,-0.12,0.25,-3.92,0.00,0.00,0.00,0.00,-12.62,-32.30,13.50,-17.89,66003.00,-3212.00,2073442.00,2785843.00,0.67,-0.31,0.77,0.41,0.32,0.91,0,1
428,21.771,0.13,-0.00,0.01,-0.02,-0.01,-0.00,0.00,-1.25,-1.25,0.02,0.25,-0.55,-4.30,0.06,0.04,0.00,0.00,-12.62,-32.28,13.47,-18.11,66006.00,-3210.00,2073442.00,2785843.00,0.67,-0.31,0.77,0.38,0.31,0.90,1,1
429,21.819,0.21,0.02,-0.01,-0.05,0.03,0.00,0.00,-1.25,-1.25,0.81,-0.11,-3.13,-2.77,0.66,0.04,0.00,0.00,-12.58,-32.29,13.32,-18.25,66039.00,-3208.00,2073442.00,2785843.00,0.67,-0.32,0.77,0.41,0.30,0.92,1,1
430,21.873,0.32,-0.01,-0.01,0.05,0.07,0.00,-0.00,-1.25,-1.25,0.22,-0.48,-0.36,1.04,1.04,-0.04,0.00,0.00,-12.57,-32.31,13.30,-18.19,66092.00,-3210.00,2073442.00,2785843.00,0.67,-0.30,0.77,0.40,0.31,0.90,1,1
431,21.922,0.29,-0.01,0.02,0.04,-0.04,-0.00,-0.00,-1.25,-1.25,-0.12,0.46,1.65,-0.75,0.39,-0.08,0.00,0.00,-12.58,-32.29,13.38,-18.23,66112.00,-3214.00,2073442.00,2785843.00,0.66,-0.31,0.76,0.40,0.31,0.92,1,1
432,21.971,0.13,0.02,0.00,0.08,-0.11,-0.00,0.00,-1.25,-1.25,0.65,0.63,5.85,-6.57,0.08,-0.02,0.00,0.00,-12.54,-32.26,13.68,-18.57,66116.00,-3215.00,2073442.00,2785843.00,0.67,-0.31,0.77,0.41,0.32,0.87,1,1
433,22.025,0.14,0.00,0.01,-0.17,0.08,0.00,-0.00,-1.25,-1.25,0.81,1.23,-2.45,-2.34,0.18,-0.04,0.00,0.00,-12.50,-32.20,13.56,-18.68,66125.00,-3217.00,2073442.00,2785843.00,0.66,-0.31,0.77,0.42,0.33,0.92,1,1
434,22.074,0.12,0.01,-0.01,-0.07,0.05,-0.00,0.00,-1.25,-1.25,1.49,0.85,-6.04,-0.08,0.10,0.14,0.00,0.00,-12.43,-32.15,13.26,-18.69,66130.00,-3210.00,2073442.00,2785843.00,0.67,-0.30,0.77,0.36,0.26,0.94,1,1
435,22.124,0.10,-0.00,-0.00,0.04,-0.01,0.00,-0.00,-1.25,-1.25,1.28,0.64,-3.92,-0.73,0.24,0.12,0.00,0.00,-12.36,-32.12,13.06,-18.73,66142.00,-3204.00,2073442.00,2785843.00,0.67,-0.30,0.76,0.41,0.30,0.91,1,1
436,22.175,0.11,-0.02,-0.01,0.07,0.02,0.00,-0.00,-1.25,-1.25,0.13,0.01,-0.04,0.22,0.29,0.00,0.00,0.00,-12.36,-32.12,13.06,-18.71,66157.00,-3204.00,2073442.00,2785843.00,0.67,-0.31,0.77,0.40,0.31,0.91,1,1
437,22.225,0.10,0.01,-0.02,0.02,-0.03,-0.00,-0.00,-1.25,-1.25,0.58,-0.90,1.02,-1.13,0.00,0.02,0.00,0.00,-12.33,-32.17,13.11,-18.77,66157.00,-3203.00,2073442.00,2785843.00,0.67,-0.31,0.78,0.40,0.31,0.92,1,1
438,22.274,0.08,0.02,-0.01,-0.01,0.03,-0.00,-0.00,-1.25,-1.25,1.57,-1.21,0.43,0.62,0.00,0.00,0.00,0.00,-12.25,-32.23,13.13,-18.74,66157.00,-3203.00,2073442.00,2785843.00,0.67,-0.30,0.78,0.40,0.32,0.90,0,1
439,22.328,0.09,-0.01,0.01,-0.06,0.02,-0.00,-0.00,-1.25,-1.25,1.18,-0.63,-2.74,1.86,0.02,0.00,0.00,0.00,-12.19,-32.26,12.99,-18.64,66158.00,-3203.00,2073442.00,2785843.00,0.67,-0.30,0.77,0.40,0.29,0.92,1,1
440,22.377,0.11,-0.02,0.03,-0.05,0.14,-0.00,-0.00,-1.25,-1.25,-0.06,1.01,-5.44,8.68,0.00,0.00,0.00,0.00,-12.19,-32.21,12.72,-18.21,66158.00,-3203.00,2073442.00,2785843.00,0.67,-0.30,0.77,0.37,0.27,0.91,0,1
441,22.43,0.13,0.01,-0.01,-0.00,0.09,-0.00,-0.00,-1.25,-1.25,0.30,0.62,-5.63,13.45,0.00,0.00,0.00,0.00,-12.18,-32.18,12.43,-17.52,66158.00,-3203.00,2073442.00,2785843.00,0.67,-0.30,0.78,0.42,0.23,0.93,0,1
442,22.48,0.14,-0.01,0.01,0.08,-0.02,-0.00,-0.00,-1.25,-1.25,-0.38,1.28,-1.76,12.37,0.25,0.00,0.00,0.00,-12.20,-32.11,12.34,-16.89,66171.00,-3203.00,2073442.00,2785843.00,0.67,-0.31,0.77,0.39,0.28,0.90,1,1
443,22.529,0.15,0.01,-0.02,-0.03,-0.00,0.00,-0.00,-1.25,-1.25,0.14,0.21,-3.34,12.29,2.25,-0.14,0.00,0.00,-12.19,-32.10,12.17,-16.27,66286.00,-3210.00,2073442.00,2785843.00,0.66,-0.31,0.78,0.38,0.29,0.93,1,1
444,22.581,0.13,0.00,-0.01,0.02,-0.22,0.00,-0.00,-1.25,-1.25,0.28,-0.49,-2.18,0.90,4.59,-0.33,0.00,0.00,-12.17,-32.13,12.06,-16.22,66520.00,-3227.00,2073442.00,2785843.00,0.67,-0.30,0.77,0.36,0.28,0.95,1,1
445,22.634,0.14,-0.01,-0.01,-0.04,-0.11,0.00,-0.00,-1.25,-1.25,-0.15,-0.95,-4.09,-4.48,5.36,-0.36,0.00,0.00,-12.18,-32.17,11.86,-16.44,66788.00,-3245.00,2073442.00,2785843.00,0.66,-0.30,0.77,0.38,0.29,0.93,1,1
446,22.684,0.12,-0.01,-0.01,-0.00,0.00,-0.00,-0.00,-1.25,-1.25,-0.63,-1.60,-4.24,-4.27,3.62,-0.37,0.00,0.00,-12.21,-32.26,11.64,-16.67,66976.00,-3264.00,2073442.00,2785843.00,0.67,-0.30,0.77,0.38,0.28,0.94,1,1
447,22.737,0.11,-0.01,-0.01,0.11,-0.02,-0.00,0.00,-1.25,-1.25,-0.99,-2.06,1.48,-5.49,1.37,-0.04,0.00,0.00,-12.27,-32.36,11.71,-16.95,67047.00,-3266.00,2073442.00,2785843.00,0.67,-0.31,0.77,0.37,0.28,0.92,1,1
448,22.787,0.10,0.02,-0.01,-0.04,-0.05,-0.00,-0.00,-1.25,-1.25,-0.13,-2.48,-0.58,-8.21,0.18,-0.04,0.00,0.00,-12.27,-32.49,11.68,-17.37,67056.00,-3268.00,2073442.00,2785843.00,0.67,-0.30,0.78,0.38,0.28,0.93,1,1
449,22.84,0.14,0.00,0.03,0.02,0.09,-0.00,0.00,-1.25,-1.25,-0.09,-1.13,0.40,-3.60,0.00,0.00,0.00,0.00,-12.28,-32.55,11.70,-17.56,67056.00,-3268.00,2073442.00,2785843.00,0.68,-0.31,0.77,0.34,0.29,0.94,0,1
