,Ref_task1_Time,User_task1_Time,Ref_task1_Force,User_task1_Force,Ref_task1_L_pitchAcc,User_task1_L_pitchAcc,Ref_task1_L_yawAcc,User_task1_L_yawAcc,Ref_task1_L_surgeAcc,User_task1_L_surgeAcc,Ref_task1_L_rollAcc,User_task1_L_rollAcc,Ref_task1_L_pitchVel,User_task1_L_pitchVel,Ref_task1_L_yawVel,User_task1_L_yawVel,Ref_task1_L_surgeVel,User_task1_L_surgeVel,Ref_task1_L_rollVel,User_task1_L_rollVel,Ref_task1_L_pitch,User_task1_L_pitch,Ref_task1_L_yaw,User_task1_L_yaw,Ref_task1_L_surge,User_task1_L_surge,Ref_task1_L_roll,User_task1_L_roll,Ref_task1_L_x,User_task1_L_x,Ref_task1_L_y,User_task1_L_y,Ref_task1_L_z,User_task1_L_z,Ref_task1_L_motion,User_task1_L_motion,Ref_task1_R_pitchAcc,User_task1_R_pitchAcc,Ref_task1_R_yawAcc,User_task1_R_yawAcc,Ref_task1_R_surgeAcc,User_task1_R_surgeAcc,Ref_task1_R_rollAcc,User_task1_R_rollAcc,Ref_task1_R_pitchVel,User_task1_R_pitchVel,Ref_task1_R_yawVel,User_task1_R_yawVel,Ref_task1_R_surgeVel,User_task1_R_surgeVel,Ref_task1_R_rollVel,User_task1_R_rollVel
408,[29.04944777],[29.06252003],[0.],[0.],[-0.],[0.01],[-0.04],[-0.07],[-0.05],[0.02],[0.07],[0.01],[0.],[0.02],[-0.],[0.],[0.],[0.],[-0.01],[-0.01],[-5.49],[-3.43],[-0.89],[-0.09],[2.48],[2.84],[-15.96],[-0.46],[5.18],[6.54],[0.],[0.],[21.16],[1.],[0.],[0.],[-20.69],[-21.13],[-27.07],[-27.2],[18.13],[18.14],[-22.59],[-22.92],[-10264.],[54640.],[857.],[1251.],[-78.],[-354.],[-963.],[-1077.]
409,[29.11031318],[29.12420201],[0.],[0.],[-0.],[-0.],[-0.02],[-0.07],[-0.05],[-0.01],[-0.08],[0.01],[-0.47],[-0.01],[-0.],[-0.],[0.],[0.],[-0.],[0.],[-4.82],[-3.43],[-3.12],[-1.64],[13.06],[3.49],[-10.38],[-1.21],[5.18],[3.41],[0.],[0.08],[9.37],[1.],[0.],[0.],[-20.69],[-21.09],[-27.07],[-27.13],[18.13],[18.18],[-22.59],[-22.85],[-10674.],[54685.],[857.],[1251.],[-78.],[-268.],[-963.],[-1091.]
410,[29.1722362],[29.18502378],[0.],[0.],[-0.],[-0.02],[0.03],[0.07],[-0.05],[-0.],[0.04],[0.03],[-0.02],[-0.01],[-0.],[-0.],[0.],[0.],[-0.],[0.],[-10.71],[-0.97],[-3.99],[-1.64],[13.05],[3.69],[-2.1],[-1.35],[5.18],[0.68],[0.25],[0.25],[2.2],[1.],[0.],[0.],[-20.69],[-20.97],[-27.07],[-26.91],[18.13],[18.46],[-22.59],[-22.81],[-11068.],[54754.],[857.],[1249.],[1720.],[-185.],[-1014.],[-1099.]
411,[29.2339263],[29.24690151],[0.],[0.],[-0.01],[-0.06],[0.06],[0.05],[-0.05],[-0.01],[0.02],[0.01],[-0.],[0.01],[-0.],[0.],[0.],[0.],[-0.],[-0.],[1.63],[0.62],[1.07],[0.98],[2.25],[2.6],[-6.29],[-1.35],[5.18],[-0.31],[0.33],[0.25],[4.22],[1.],[0.],[-0.05],[-20.69],[-20.81],[-27.07],[-26.59],[18.13],[18.38],[-22.38],[-22.82],[-11353.],[54854.],[857.],[1230.],[3011.],[-47.],[-1014.],[-1099.]
412,[29.2949326],[29.3076961],[0.],[0.],[-0.],[-0.],[-0.09],[-0.09],[-0.05],[0.01],[0.02],[0.],[-0.],[0.01],[-0.],[-0.],[0.],[0.],[-0.01],[-0.],[1.63],[1.92],[1.07],[0.57],[0.5],[0.71],[-6.4],[-1.35],[5.18],[-0.31],[0.61],[0.25],[16.57],[1.],[0.],[-0.16],[-20.69],[-20.64],[-27.07],[-26.58],[17.63],[16.73],[-22.39],[-22.88],[-11345.],[55005.],[857.],[1242.],[3573.],[113.],[-1014.],[-1096.]
413,[29.35660028],[29.36957264],[0.],[0.],[0.06],[0.13],[-0.04],[0.02],[-0.05],[0.],[0.02],[-0.01],[-0.],[0.02],[-0.],[-0.],[-0.],[0.],[0.],[-0.],[1.63],[2.62],[1.07],[0.23],[0.56],[0.71],[-2.78],[-1.35],[-5.98],[-3.69],[0.97],[0.25],[25.41],[0.03],[0.],[-0.05],[-20.69],[-20.6],[-27.07],[-26.78],[17.63],[16.13],[-22.39],[-22.96],[-11351.],[55137.],[857.],[1242.],[3703.],[351.],[-990.],[-1095.]
414,[29.41757798],[29.42054129],[0.],[0.],[0.06],[0.02],[-0.01],[-0.02],[-0.05],[-0.01],[0.02],[-0.01],[-0.],[0.],[-0.],[-0.],[-0.],[-0.02],[0.],[0.],[1.63],[2.86],[-0.74],[0.07],[4.39],[4.19],[-5.6],[-1.35],[-5.98],[-10.63],[1.43],[0.25],[10.76],[-0.18],[0.],[-0.05],[-20.69],[-20.66],[-27.07],[-26.73],[17.63],[16.39],[-22.41],[-23.09],[-11350.],[55208.],[857.],[1239.],[3956.],[434.],[-986.],[-1093.]
415,[29.47931194],[29.48229623],[0.],[0.],[-0.05],[-0.05],[-0.01],[0.],[-0.05],[0.],[0.02],[0.01],[-0.],[0.],[-0.],[0.05],[-0.11],[-0.05],[0.],[-0.],[1.63],[0.64],[-0.74],[-0.31],[22.56],[3.62],[-2.08],[-1.06],[-5.98],[-11.03],[0.31],[0.25],[-1.52],[-1.92],[0.],[0.],[-20.54],[-20.45],[-25.84],[-26.47],[17.63],[16.82],[-22.53],[-23.1],[-11438.],[55462.],[857.],[1232.],[4950.],[494.],[-1046.],[-1095.]
416,[29.54010749],[29.54309559],[0.],[0.],[-0.05],[0.02],[-0.01],[-0.02],[-0.05],[0.],[-0.03],[-0.01],[-0.],[0.],[-0.],[-0.05],[-0.14],[-0.05],[0.],[0.],[1.63],[-0.85],[1.14],[2.7],[1.18],[2.44],[1.],[-0.02],[-34.03],[-16.48],[0.13],[0.25],[-1.52],[-3.17],[0.],[0.15],[-20.54],[-20.36],[-25.64],[-26.17],[17.63],[16.98],[-23.72],[-23.19],[-11541.],[55582.],[857.],[1230.],[6500.],[498.],[-1046.],[-1099.]
417,[29.60197711],[29.60493731],[0.],[0.],[-0.05],[-0.08],[-0.01],[0.04],[-0.05],[-0.01],[-0.01],[-0.01],[-0.],[-0.01],[-0.],[0.01],[-0.08],[-0.05],[0.],[0.],[1.63],[3.39],[-3.76],[-2.27],[-1.04],[1.99],[1.],[-0.93],[-28.32],[-16.48],[0.16],[0.],[-7.78],[-6.32],[0.],[0.03],[-20.54],[-20.37],[-26.],[-26.2],[17.63],[17.01],[-23.71],[-23.25],[-11441.],[55644.],[857.],[1230.],[7135.],[499.],[-1047.],[-1099.]
418,[29.6628623],[29.66585326],[0.],[0.],[-0.01],[0.01],[-0.01],[-0.01],[-0.05],[0.],[-0.01],[-0.],[-0.],[-0.01],[-0.],[-0.01],[-0.09],[-0.02],[0.],[-0.],[1.63],[1.5],[-3.76],[-1.73],[-0.98],[1.99],[2.58],[-2.26],[-24.69],[-16.48],[-0.1],[-0.07],[-7.78],[-8.1],[0.],[0.],[-20.54],[-20.42],[-26.15],[-26.25],[17.63],[17.2],[-23.71],[-23.32],[-11206.],[55648.],[857.],[1224.],[7042.],[499.],[-1049.],[-1100.]
419,[29.72464347],[29.72760487],[0.],[0.],[0.],[0.01],[-0.01],[-0.01],[-0.05],[0.01],[-0.01],[-0.01],[-0.],[0.01],[-0.],[-0.],[-0.24],[-0.01],[0.],[-0.],[-0.17],[-0.28],[-3.76],[-3.6],[-1.37],[1.99],[-5.59],[-3.24],[-18.52],[-16.48],[-0.11],[-0.05],[-14.02],[-10.98],[0.],[0.05],[-21.1],[-20.5],[-26.15],[-26.25],[17.63],[17.3],[-23.71],[-23.37],[-10923.],[55584.],[857.],[1218.],[6575.],[499.],[-1052.],[-1101.]
420,[29.78545213],[29.7894094],[0.],[0.],[0.01],[-0.02],[-0.01],[-0.],[-0.05],[0.01],[-0.01],[0.03],[-0.],[0.01],[-0.],[0.],[0.23],[0.03],[0.],[-0.],[-0.17],[-0.77],[-3.76],[-2.15],[1.28],[1.99],[0.35],[-2.19],[-13.87],[-13.75],[0.08],[0.],[-9.31],[-10.98],[0.],[0.],[-21.05],[-20.12],[-26.15],[-26.09],[17.63],[17.5],[-23.71],[-23.47],[-10899.],[55367.],[857.],[1209.],[5734.],[499.],[-1052.],[-1101.]
421,[29.84732842],[29.85029793],[0.],[0.],[-0.01],[-0.02],[-0.01],[-0.01],[-0.05],[-0.01],[-0.01],[-0.01],[-0.],[0.01],[-0.],[-0.],[0.23],[0.04],[0.],[-0.],[-2.91],[-1.38],[-3.76],[-2.49],[10.59],[3.76],[0.35],[-1.37],[-13.87],[-9.1],[0.08],[-0.03],[-10.03],[-10.98],[0.],[0.],[-21.41],[-20.07],[-26.15],[-26.05],[17.63],[17.68],[-23.71],[-23.59],[-11033.],[55345.],[857.],[1207.],[5157.],[499.],[-1052.],[-1091.]
422,[29.90818119],[29.90125394],[0.],[0.],[0.01],[-0.02],[0.08],[0.05],[-0.05],[-0.01],[-0.01],[-0.02],[-0.],[0.01],[-0.],[-0.],[0.1],[0.04],[0.],[0.],[-7.17],[-1.38],[-3.76],[-1.77],[14.49],[3.76],[0.35],[-0.48],[-13.87],[-6.6],[0.18],[0.15],[-15.13],[-12.57],[0.],[0.],[-21.68],[-20.07],[-26.15],[-26.08],[17.85],[17.89],[-23.72],[-23.66],[-11037.],[55345.],[857.],[1204.],[4555.],[499.],[-1052.],[-1062.]
423,[29.97010183],[29.97295523],[0.],[0.],[-0.03],[-0.02],[-0.03],[-0.08],[-0.05],[-0.01],[-0.],[0.],[-0.],[-0.],[-0.],[-0.],[0.07],[0.04],[0.],[-0.],[-14.32],[-1.38],[-3.76],[-4.53],[-2.24],[1.59],[0.35],[-0.1],[2.43],[-0.83],[-0.17],[0.02],[-23.43],[-12.67],[0.],[0.],[-21.47],[-20.1],[-26.23],[-26.23],[18.21],[18.11],[-23.78],[-23.79],[-10638.],[55345.],[857.],[1199.],[3632.],[486.],[-1052.],[-1055.]
424,[30.02182102],[30.0239315],[0.],[0.],[0.02],[0.03],[0.03],[0.01],[-0.05],[0.01],[-0.],[0.],[-0.],[-0.02],[-0.],[-0.],[0.01],[0.02],[0.],[-0.],[18.12],[6.32],[-3.76],[-4.84],[-5.08],[1.18],[0.35],[-0.02],[2.43],[0.],[0.],[0.07],[-37.18],[-12.67],[-0.03],[-0.11],[-20.38],[-20.12],[-26.23],[-26.33],[18.26],[18.27],[-23.78],[-23.84],[-10699.],[55342.],[857.],[1192.],[2226.],[322.],[-1048.],[-1047.]
425,[30.08369017],[30.08667326],[0.],[0.],[0.02],[0.02],[-0.08],[-0.03],[-0.05],[0.],[-0.],[-0.01],[-0.],[0.],[-0.],[0.],[0.01],[0.],[-0.01],[-0.],[-2.57],[0.74],[-3.76],[-6.97],[-0.28],[2.84],[0.35],[0.26],[2.43],[0.],[0.],[-0.05],[-47.25],[-12.67],[-0.03],[-0.05],[-20.38],[-20.14],[-26.23],[-26.43],[18.05],[18.27],[-23.91],[-23.92],[-10696.],[54969.],[857.],[1189.],[-42.],[55.],[-1047.],[-1047.]
426,[30.14449549],[30.14753675],[0.],[0.],[-0.04],[-0.04],[0.07],[0.02],[-0.05],[0.01],[-0.],[-0.],[-0.],[-0.],[-0.],[-0.],[-0.07],[0.],[0.01],[-0.],[-2.57],[0.03],[0.26],[-1.86],[5.31],[3.81],[11.41],[0.55],[2.43],[0.],[0.],[-0.02],[-57.62],[-12.67],[0.28],[0.08],[-20.38],[-20.13],[-26.7],[-26.54],[18.33],[18.31],[-23.91],[-23.95],[-10560.],[54378.],[857.],[1188.],[-42.],[-292.],[-1047.],[-1047.]
427,[30.20533156],[30.20837045],[0.],[0.],[-0.01],[-0.03],[0.02],[0.02],[-0.05],[-0.01],[-0.],[0.],[-0.],[0.07],[-0.],[-0.],[0.06],[0.],[-0.01],[0.],[-2.57],[-0.42],[1.6],[0.82],[17.31],[3.9],[12.94],[0.55],[2.43],[-0.02],[0.],[0.],[-21.],[-12.67],[0.],[0.08],[-20.38],[-20.13],[-26.7],[-26.7],[18.33],[18.56],[-24.03],[-24.01],[-9068.],[53983.],[857.],[1188.],[-42.],[-652.],[-1049.],[-1045.]
428,[30.20533156],[30.26918054],[0.],[0.],[-0.03],[-0.03],[0.02],[-0.01],[-0.05],[0.01],[-0.03],[0.],[-0.],[0.08],[-0.],[-0.],[0.02],[0.],[0.],[0.],[-2.57],[-0.4],[-3.59],[-3.97],[15.17],[3.9],[11.45],[0.31],[2.43],[1.08],[0.],[-0.02],[-13.68],[-8.84],[0.25],[0.17],[-20.38],[-20.19],[-27.57],[-26.97],[19.14],[18.78],[-24.1],[-24.08],[-7536.],[53975.],[857.],[1186.],[-42.],[-995.],[-1040.],[-1041.]
429,[30.20533156],[30.33106112],[0.],[0.],[-0.03],[-0.07],[0.02],[0.01],[-0.05],[-0.05],[0.05],[0.02],[-0.],[0.11],[-0.],[-0.],[-0.29],[-0.],[0.],[0.],[-2.57],[-0.28],[-4.08],[-3.97],[0.48],[1.15],[-2.23],[-0.45],[2.43],[0.75],[0.],[0.],[-1.72],[-6.77],[0.37],[0.17],[-20.38],[-20.2],[-27.3],[-26.97],[19.14],[18.93],[-24.1],[-24.13],[-5849.],[53975.],[857.],[1181.],[-42.],[-1185.],[-1040.],[-1040.]
430,[30.20533156],[30.39284825],[0.],[0.],[-0.03],[-0.05],[-0.09],[-0.05],[-0.05],[0.03],[0.03],[0.02],[-0.],[-0.18],[-0.],[-0.],[0.11],[-0.],[0.],[0.],[-2.57],[0.14],[-3.11],[-3.22],[0.48],[1.87],[-6.67],[-0.57],[2.43],[2.55],[0.],[0.],[-1.72],[-5.67],[0.44],[0.17],[-20.38],[-20.21],[-26.93],[-26.97],[19.14],[19.05],[-24.1],[-24.19],[-4942.],[53960.],[857.],[1173.],[-42.],[-1219.],[-1040.],[-1032.]
431,[30.20533156],[30.45382428],[0.],[0.],[0.01],[0.01],[-0.01],[-0.01],[-0.05],[-0.01],[-0.02],[-0.01],[-0.],[-0.08],[-0.],[-0.],[0.61],[-0.],[0.],[0.],[-2.57],[-0.02],[21.86],[0.53],[0.48],[1.31],[0.04],[-0.57],[2.43],[4.79],[0.],[0.],[-1.72],[-4.48],[0.],[0.17],[-20.38],[-20.3],[-26.98],[-26.97],[19.14],[19.27],[-24.1],[-24.25],[-4483.],[53670.],[857.],[1167.],[-42.],[-1232.],[-1017.],[-1027.]
432,[30.20533156],[30.51555324],[0.],[0.],[0.01],[0.2],[0.02],[-0.01],[-0.05],[0.01],[-0.02],[-0.02],[-0.],[-0.],[-0.],[-0.],[0.12],[-0.],[0.],[-0.],[-2.57],[-0.93],[10.81],[3.71],[0.48],[1.65],[8.04],[-0.57],[28.33],[9.39],[-0.03],[0.],[-1.72],[-3.05],[0.03],[0.17],[-20.38],[-20.37],[-27.25],[-26.97],[19.14],[19.37],[-24.1],[-24.24],[-2802.],[53172.],[857.],[1157.],[-42.],[-1298.],[-1017.],[-1027.]
433,[30.20533156],[30.57638526],[0.],[0.],[0.01],[0.],[0.42],[-0.01],[-0.05],[-0.],[-0.02],[-0.02],[-0.],[0.],[-0.],[-0.],[-0.27],[-0.02],[0.],[0.],[-2.57],[-0.29],[3.38],[3.71],[-7.01],[0.65],[5.35],[-0.89],[38.07],[9.39],[-0.23],[-0.21],[-1.72],[-2.03],[0.25],[0.17],[-20.38],[-20.2],[-27.39],[-26.97],[19.14],[19.44],[-24.1],[-24.25],[-241.],[53048.],[857.],[1140.],[-42.],[-1393.],[-1017.],[-1022.]
434,[30.20533156],[30.63824821],[0.],[0.],[-0.02],[-0.04],[-0.18],[-0.04],[-0.05],[0.01],[-0.03],[-0.02],[-0.],[0.],[-0.],[-0.],[0.14],[-0.02],[0.],[-0.],[-2.57],[-0.05],[15.04],[3.71],[-2.25],[1.56],[-1.77],[-2.09],[29.15],[9.39],[-0.07],[-0.2],[-1.72],[-1.15],[-0.48],[0.17],[-20.38],[-20.1],[-28.3],[-26.97],[19.81],[19.62],[-24.1],[-24.33],[3350.],[53048.],[857.],[1132.],[-42.],[-1494.],[-1017.],[-1022.]
435,[30.20533156],[30.69916987],[0.],[0.],[-0.02],[-0.11],[-0.12],[-0.04],[-0.05],[0.],[0.01],[0.02],[-0.],[0.],[-0.],[0.],[-0.23],[-0.06],[0.],[0.],[-2.57],[-1.46],[0.52],[2.21],[-1.87],[1.15],[-5.51],[-2.44],[8.39],[9.39],[-0.07],[-0.2],[0.05],[-0.44],[-0.28],[0.17],[-20.38],[-19.97],[-28.58],[-26.97],[19.9],[19.84],[-24.1],[-24.36],[7653.],[53045.],[857.],[1125.],[-42.],[-1546.],[-1017.],[-1022.]
436,[30.20533156],[30.76089716],[0.],[0.],[0.03],[0.05],[0.2],[0.08],[-0.05],[-0.],[0.01],[0.01],[-0.],[0.],[-0.],[-0.],[-0.14],[-0.06],[0.],[-0.],[-2.57],[-1.16],[7.09],[2.89],[3.08],[1.96],[-6.1],[-2.44],[7.97],[6.78],[-0.17],[-0.2],[0.05],[-0.13],[0.35],[0.2],[-20.38],[-19.65],[-28.41],[-26.97],[19.94],[19.84],[-24.1],[-24.37],[10789.],[52961.],[857.],[1112.],[-42.],[-1563.],[-1017.],[-1022.]
437,[30.20533156],[30.82269788],[0.],[0.],[0.05],[0.05],[-0.24],[0.05],[-0.05],[0.02],[0.01],[0.01],[-0.],[-0.],[-0.],[0.],[0.02],[-0.03],[0.],[0.],[3.63],[2.67],[4.29],[3.74],[3.08],[2.55],[-1.25],[-1.33],[4.39],[1.47],[-0.21],[-0.2],[0.05],[0.05],[1.08],[0.68],[-18.5],[-19.29],[-27.96],[-26.97],[19.97],[19.84],[-24.1],[-24.37],[14333.],[52924.],[857.],[1102.],[-42.],[-1563.],[-1017.],[-1022.]
438,[30.20533156],[30.8835845],[0.],[0.],[0.05],[0.05],[0.11],[0.05],[-0.05],[-0.01],[0.01],[0.01],[-0.],[0.],[-0.],[0.],[0.07],[-0.02],[0.],[-0.],[3.63],[1.67],[-6.88],[0.01],[8.96],[2.85],[3.17],[-0.7],[0.],[0.],[0.],[-0.2],[0.05],[0.11],[0.49],[0.34],[-18.5],[-18.92],[-28.12],[-26.97],[19.94],[19.84],[-24.1],[-24.4],[17937.],[52744.],[857.],[1095.],[-42.],[-1562.],[-1017.],[-1023.]
439,[30.20533156],[30.94537044],[0.],[0.],[0.14],[0.05],[-0.05],[-0.08],[-0.05],[0.],[0.01],[0.],[-0.],[0.],[-0.],[-0.],[-0.07],[-0.02],[0.],[-0.],[3.63],[2.15],[-9.52],[-0.21],[1.88],[1.93],[3.74],[-0.3],[-1.62],[-1.87],[-1.71],[-0.2],[0.05],[0.16],[0.3],[0.34],[-18.5],[-18.55],[-28.39],[-26.97],[20.09],[20.08],[-24.1],[-24.38],[21145.],[52627.],[857.],[1087.],[-42.],[-1561.],[-1017.],[-1023.]
440,[30.20533156],[31.00623846],[0.],[0.],[-0.2],[-0.09],[-0.19],[-0.08],[-0.05],[-0.],[0.01],[0.],[-0.],[0.],[-0.],[-0.],[0.02],[0.],[0.],[-0.],[5.41],[5.4],[-5.85],[1.32],[-1.8],[-0.11],[0.68],[-0.3],[-2.43],[-1.87],[-1.35],[-0.2],[0.05],[0.2],[0.5],[0.67],[-18.5],[-18.45],[-28.54],[-26.97],[20.09],[20.14],[-24.1],[-24.37],[23077.],[52733.],[857.],[1083.],[-42.],[-1561.],[-1017.],[-1033.]
441,[30.20533156],[31.06810784],[0.],[0.],[0.04],[0.04],[-0.04],[0.01],[-0.05],[0.02],[0.01],[0.],[-0.],[0.],[-0.],[-0.],[0.03],[0.03],[0.01],[-0.],[5.41],[5.91],[-1.98],[-0.59],[-1.8],[-0.31],[-3.05],[-0.3],[-0.26],[-1.87],[-0.59],[-0.2],[0.],[-1.3],[0.5],[0.43],[-18.5],[-18.2],[-28.34],[-26.97],[20.09],[20.26],[-24.1],[-24.34],[24707.],[52960.],[857.],[1078.],[-42.],[-1558.],[-1017.],[-1034.]
442,[30.20533156],[31.1288631],[0.],[0.],[0.03],[0.03],[0.06],[0.06],[-0.05],[-0.03],[0.01],[-0.],[0.],[0.],[-0.],[-0.],[0.16],[0.06],[-0.],[-0.],[5.41],[5.95],[0.87],[-0.09],[-1.8],[0.66],[-3.35],[-0.3],[-0.16],[-1.87],[-0.56],[-0.2],[0.],[-4.],[0.],[-0.1],[-17.86],[-17.85],[-27.74],[-26.96],[20.09],[20.34],[-24.1],[-24.29],[24730.],[53181.],[857.],[1071.],[-42.],[-1466.],[-1016.],[-1035.]
443,[30.20533156],[31.18072057],[0.],[0.],[0.05],[0.03],[0.07],[0.06],[-0.05],[0.01],[0.01],[-0.01],[0.],[0.],[-0.],[-0.],[0.03],[0.03],[-0.],[-0.],[5.41],[6.2],[0.87],[0.39],[-6.02],[1.64],[-2.04],[0.3],[-3.18],[-2.92],[-0.07],[-0.08],[0.],[-5.18],[-1.],[-0.53],[-17.86],[-17.47],[-26.75],[-26.83],[20.09],[20.44],[-24.1],[-24.2],[24730.],[53270.],[857.],[1068.],[-42.],[-1377.],[-1016.],[-1042.]
444,[30.20533156],[31.24160123],[0.],[0.],[-0.02],[-0.03],[0.05],[0.05],[-0.05],[-0.],[0.01],[-0.],[0.],[0.],[-0.],[-0.],[-0.01],[-0.01],[0.01],[-0.],[2.46],[1.73],[0.87],[3.59],[-2.74],[1.39],[3.37],[1.05],[-3.18],[-4.44],[-0.07],[-0.02],[0.],[-5.66],[-0.55],[-0.53],[-17.86],[-17.02],[-26.75],[-26.74],[20.87],[20.48],[-24.1],[-24.15],[24730.],[53350.],[857.],[1066.],[-42.],[-1351.],[-1089.],[-1057.]
445,[30.20533156],[31.30342841],[0.],[0.],[-0.02],[-0.03],[0.04],[0.05],[-0.05],[0.01],[0.01],[-0.01],[-0.],[0.],[-0.],[-0.],[0.06],[0.02],[-0.02],[-0.01],[-8.84],[1.73],[0.87],[1.34],[7.13],[3.5],[1.63],[0.69],[-9.48],[-7.48],[-0.07],[0.],[0.],[-3.98],[-0.92],[-0.53],[-16.1],[-16.48],[-26.75],[-26.63],[20.87],[20.57],[-24.1],[-24.15],[24730.],[53351.],[857.],[1062.],[-42.],[-1336.],[-1089.],[-1069.]
446,[30.20533156],[31.36527133],[0.],[0.],[-0.],[-0.16],[-0.05],[-0.02],[0.08],[-0.],[-0.07],[-0.02],[-0.],[0.],[-0.],[-0.],[0.11],[0.02],[-0.],[0.],[0.69],[1.73],[0.87],[0.3],[5.96],[2.5],[-0.26],[-0.08],[-9.48],[-7.76],[-0.07],[0.02],[0.],[-1.49],[-0.13],[-0.32],[-16.1],[-15.92],[-26.75],[-26.54],[20.87],[20.64],[-24.1],[-24.23],[24730.],[53246.],[857.],[1060.],[-42.],[-1281.],[-1089.],[-1074.]
447,[30.20533156],[31.42614126],[0.],[0.],[0.03],[0.14],[-0.04],[-0.02],[0.09],[0.01],[0.03],[-0.01],[-0.],[0.],[-0.],[-0.],[-0.09],[0.],[0.01],[0.01],[-5.83],[1.73],[0.87],[3.29],[-0.76],[0.72],[-0.26],[-1.02],[-9.48],[-7.54],[-0.07],[-0.05],[0.],[-0.1],[-0.13],[-0.13],[-16.1],[-15.06],[-26.75],[-26.49],[20.87],[20.76],[-24.1],[-24.3],[24730.],[52911.],[857.],[1060.],[-42.],[-1007.],[-1100.],[-1091.]
448,[30.20533156],[31.48693609],[0.],[0.],[-0.06],[-0.04],[-0.01],[0.01],[0.2],[-0.01],[0.02],[0.02],[-0.],[0.],[-0.],[0.],[-0.25],[0.],[0.01],[0.01],[-4.42],[1.73],[0.87],[1.38],[-0.76],[1.11],[-0.26],[-1.29],[-9.48],[-7.19],[-0.1],[-0.13],[0.],[0.],[0.],[-0.13],[-13.88],[-14.48],[-26.17],[-26.29],[20.87],[20.91],[-24.1],[-24.35],[24730.],[52169.],[857.],[1061.],[-42.],[-681.],[-1101.],[-1091.]
449,[30.20533156],[31.54888558],[0.],[0.],[-0.],[0.04],[-0.01],[0.01],[-0.04],[-0.],[0.02],[0.01],[-0.],[0.],[-0.],[0.],[0.29],[0.],[0.],[-0.],[3.31],[4.04],[0.87],[1.16],[-6.99],[0.46],[-0.26],[-2.21],[-9.48],[-7.76],[-0.54],[-0.13],[0.],[0.],[0.15],[-0.13],[-13.88],[-14.03],[-26.17],[-26.21],[20.87],[21.08],[-24.1],[-24.37],[24730.],[51923.],[857.],[1061.],[-42.],[-265.],[-1088.],[-1091.]
450,[30.20533156],[31.6106205],[0.],[0.],[-0.],[-0.03],[-0.01],[-0.06],[-0.24],[0.02],[0.02],[0.01],[-0.],[0.],[-0.],[0.],[0.19],[0.01],[0.],[-0.],[3.31],[5.81],[0.87],[2.01],[-7.41],[0.56],[-0.26],[-0.14],[-9.48],[-9.27],[-0.25],[-0.03],[0.],[0.],[-0.23],[-0.26],[-13.88],[-13.68],[-26.17],[-26.11],[20.87],[21.2],[-24.1],[-24.44],[24730.],[51870.],[857.],[1059.],[-42.],[62.],[-1081.],[-1091.]
451,[30.20533156],[31.67148376],[0.],[0.],[0.01],[-0.01],[-0.01],[-0.],[-0.12],[0.],[-0.01],[0.01],[0.],[0.],[-0.],[-0.],[-0.08],[-0.],[0.],[-0.],[3.31],[6.28],[0.87],[-2.38],[-3.73],[-0.08],[-0.26],[-1.49],[-9.48],[-7.79],[0.28],[0.1],[0.02],[0.02],[-0.23],[-0.21],[-13.88],[-13.25],[-26.17],[-26.1],[20.87],[21.19],[-24.1],[-24.47],[24730.],[51698.],[857.],[1055.],[-42.],[290.],[-1055.],[-1091.]
452,[30.20533156],[31.72227383],[0.],[0.],[-0.04],[-0.06],[-0.01],[0.03],[0.08],[0.02],[0.06],[0.01],[0.],[0.06],[-0.],[0.],[-0.1],[-0.02],[0.],[-0.],[17.68],[7.4],[0.87],[-0.01],[3.53],[0.98],[-0.26],[-0.92],[-9.48],[-8.85],[0.08],[0.08],[0.],[0.],[-0.23],[-0.26],[-13.88],[-12.65],[-26.17],[-26.23],[20.87],[21.17],[-24.1],[-24.49],[24730.],[51565.],[857.],[1050.],[-42.],[378.],[-1111.],[-1099.]
453,[30.20533156],[31.79418707],[0.],[0.],[-0.07],[-0.06],[-0.01],[-0.03],[0.01],[0.02],[-0.01],[-0.01],[0.],[0.06],[-0.],[-0.],[0.28],[-0.02],[0.],[-0.],[30.68],[9.05],[0.87],[-0.11],[4.8],[0.98],[-0.26],[-1.24],[-9.48],[-10.],[0.08],[0.08],[0.],[-0.02],[-0.11],[-0.02],[-13.88],[-12.22],[-26.17],[-26.21],[20.87],[21.21],[-24.1],[-24.48],[24730.],[51528.],[857.],[1055.],[-42.],[382.],[-1105.],[-1099.]
454,[30.20533156],[31.85495543],[0.],[0.],[0.09],[0.06],[0.03],[0.01],[0.08],[0.02],[-0.01],[-0.01],[0.],[0.1],[-0.],[0.],[-0.6],[-0.02],[0.],[-0.],[10.31],[9.56],[0.87],[0.57],[-0.39],[0.29],[-0.26],[-0.79],[-9.48],[-10.87],[-0.05],[0.02],[-0.07],[-0.08],[-0.02],[-0.02],[-10.46],[-11.67],[-26.17],[-26.19],[21.64],[21.31],[-24.1],[-24.48],[24730.],[51527.],[857.],[1059.],[-42.],[416.],[-1100.],[-1099.]
