,Ref_task3_Time,User_task3_Time,Ref_task3_Force,User_task3_Force,Ref_task3_L_pitchAcc,User_task3_L_pitchAcc,Ref_task3_L_yawAcc,User_task3_L_yawAcc,Ref_task3_L_surgeAcc,User_task3_L_surgeAcc,Ref_task3_L_rollAcc,User_task3_L_rollAcc,Ref_task3_L_pitchVel,User_task3_L_pitchVel,Ref_task3_L_yawVel,User_task3_L_yawVel,Ref_task3_L_surgeVel,User_task3_L_surgeVel,Ref_task3_L_rollVel,User_task3_L_rollVel,Ref_task3_L_pitch,User_task3_L_pitch,Ref_task3_L_yaw,User_task3_L_yaw,Ref_task3_L_surge,User_task3_L_surge,Ref_task3_L_roll,User_task3_L_roll,Ref_task3_L_x,User_task3_L_x,Ref_task3_L_y,User_task3_L_y,Ref_task3_L_z,User_task3_L_z,Ref_task3_L_motion,User_task3_L_motion,Ref_task3_R_pitchAcc,User_task3_R_pitchAcc,Ref_task3_R_yawAcc,User_task3_R_yawAcc,Ref_task3_R_surgeAcc,User_task3_R_surgeAcc,Ref_task3_R_rollAcc,User_task3_R_rollAcc,Ref_task3_R_pitchVel,User_task3_R_pitchVel,Ref_task3_R_yawVel,User_task3_R_yawVel,Ref_task3_R_surgeVel,User_task3_R_surgeVel,Ref_task3_R_rollVel,User_task3_R_rollVel
364,[70.1687386],[122.53454018],[0.],[0.],[-0.02],[-0.02],[-0.02],[-0.03],[0.05],[0.05],[-0.16],[-0.11],[0.],[0.],[-0.],[-0.],[0.05],[0.02],[-0.01],[-0.],[-0.18],[0.9],[-4.],[-3.25],[24.61],[16.12],[-3.17],[-5.46],[-0.68],[0.69],[-0.02],[-0.02],[-17.81],[-10.2],[-0.66],[-0.95],[-29.21],[-29.29],[-7.99],[-7.97],[11.67],[12.02],[-6.52],[-5.93],[4868.],[46951.],[184.],[753.],[-23239.],[-22405.],[-1676.],[-1059.]
365,[70.1687386],[122.59630179],[0.],[0.],[0.01],[0.01],[0.02],[0.03],[0.05],[0.06],[0.06],[0.07],[0.],[0.],[0.],[-0.],[0.09],[0.02],[-0.],[-0.],[-0.18],[0.15],[-4.],[-2.88],[24.61],[15.35],[10.63],[36.55],[-0.1],[0.02],[0.],[0.],[0.33],[-4.16],[-0.69],[-0.95],[-29.21],[-29.29],[-7.99],[-8.11],[11.67],[12.],[-6.52],[-5.96],[4868.],[46955.],[184.],[741.],[-23239.],[-22354.],[-1775.],[-1063.]
366,[70.1687386],[122.65710306],[0.],[0.],[0.03],[0.01],[-0.],[-0.02],[-0.02],[-0.04],[0.03],[-0.01],[0.],[0.],[-0.],[-0.],[-0.01],[0.05],[0.02],[-0.],[-0.18],[-0.15],[-4.],[-2.58],[3.1],[7.81],[10.14],[3.5],[0.],[0.],[0.],[0.],[0.33],[-0.77],[0.21],[-0.03],[-29.21],[-29.38],[-7.99],[-8.17],[11.67],[12.03],[-6.52],[-6.08],[4868.],[46963.],[184.],[735.],[-23239.],[-22269.],[-1743.],[-1063.]
367,[70.1687386],[122.71895432],[0.],[0.],[0.02],[0.01],[-0.],[-0.02],[-0.05],[-0.09],[-0.08],[-0.01],[0.],[0.],[0.],[-0.],[-0.01],[-0.02],[-0.],[-0.],[-0.18],[-0.02],[-4.],[-3.2],[2.65],[2.37],[-0.04],[-4.09],[0.],[0.03],[0.],[0.],[0.33],[-0.2],[0.72],[0.56],[-29.21],[-29.41],[-7.99],[-8.16],[11.67],[11.96],[-6.52],[-6.25],[4868.],[46971.],[184.],[721.],[-23239.],[-22273.],[-1685.],[-1048.]
368,[70.1687386],[122.78073788],[0.],[0.],[-0.01],[0.],[0.01],[-0.02],[-0.05],[-0.13],[0.1],[0.04],[0.],[0.],[0.],[-0.],[-0.18],[-0.04],[-0.01],[-0.],[-0.18],[0.55],[-4.],[-4.07],[5.96],[7.96],[0.33],[-2.61],[0.],[0.],[0.],[0.],[0.33],[-0.58],[0.43],[0.31],[-29.21],[-29.39],[-7.99],[-8.11],[11.67],[11.91],[-6.52],[-6.49],[4868.],[46971.],[184.],[708.],[-23239.],[-22366.],[-1685.],[-1024.]
369,[70.1687386],[122.84160924],[0.],[0.],[0.01],[0.],[-0.01],[-0.02],[-0.05],[-0.06],[-0.02],[0.04],[0.],[0.],[0.],[-0.],[-0.21],[-0.03],[0.],[-0.],[-0.18],[-0.12],[-4.],[-2.46],[4.93],[2.51],[-0.58],[-3.36],[0.],[0.],[0.],[0.],[0.33],[-2.7],[-0.48],[-0.27],[-29.21],[-29.4],[-7.99],[-7.99],[11.67],[11.89],[-6.52],[-6.66],[4868.],[46971.],[184.],[701.],[-23239.],[-22881.],[-1685.],[-1033.]
370,[70.1687386],[122.90345526],[0.],[0.],[0.01],[0.],[0.01],[-0.02],[-0.03],[0.02],[-0.],[0.04],[0.],[0.],[-0.],[-0.],[0.24],[-0.],[0.01],[-0.],[-0.18],[-0.22],[-4.],[2.54],[1.51],[2.51],[3.62],[1.19],[0.],[0.62],[0.],[0.],[0.33],[-7.24],[-0.08],[-0.13],[-29.21],[-29.42],[-7.99],[-7.89],[11.67],[11.78],[-6.52],[-6.7],[4868.],[46978.],[184.],[696.],[-23239.],[-23011.],[-1685.],[-1015.]
371,[70.1687386],[122.96429801],[0.],[0.],[-0.02],[-0.02],[-0.01],[-0.02],[-0.03],[0.01],[0.07],[0.04],[-0.01],[0.],[-0.],[-0.],[0.05],[-0.],[-0.01],[-0.],[-0.18],[0.62],[-4.],[-1.46],[4.47],[2.51],[-5.95],[-5.65],[0.],[1.89],[0.],[0.],[0.33],[-4.35],[0.],[0.2],[-29.21],[-29.4],[-7.99],[-7.8],[11.03],[11.29],[-6.52],[-6.69],[4868.],[46981.],[184.],[682.],[-23239.],[-23111.],[-1700.],[-1010.]
372,[70.1687386],[123.0161097],[0.],[0.],[-0.01],[0.],[-0.01],[-0.02],[-0.03],[-0.06],[-0.17],[-0.05],[0.01],[0.],[0.],[-0.],[0.08],[0.06],[0.],[-0.],[-0.18],[-0.12],[-4.],[1.53],[-0.65],[2.51],[-2.34],[-1.35],[0.],[4.5],[0.],[0.],[0.33],[-6.38],[0.],[0.12],[-29.21],[-29.38],[-7.99],[-7.78],[11.03],[10.76],[-6.52],[-6.8],[4868.],[46981.],[184.],[680.],[-23239.],[-23549.],[-1725.],[-1010.]
373,[70.1687386],[123.07701325],[0.],[0.],[0.],[0.],[0.],[0.06],[-0.03],[0.18],[0.14],[-0.05],[0.01],[0.],[0.],[-0.],[0.3],[0.06],[0.],[-0.],[-0.18],[-1.6],[-4.],[-2.57],[-2.3],[2.51],[-2.34],[-1.97],[0.],[7.5],[0.],[0.],[0.33],[1.39],[0.],[0.02],[-29.21],[-29.34],[-7.99],[-7.8],[11.03],[10.51],[-6.52],[-6.95],[4868.],[46983.],[184.],[671.],[-24640.],[-24386.],[-1752.],[-1044.]
374,[70.1687386],[123.13881135],[0.],[0.],[-0.],[0.],[0.01],[0.03],[-0.03],[-0.05],[-0.02],[-0.05],[0.],[0.],[0.],[-0.],[0.09],[0.06],[0.],[-0.],[-0.18],[-0.87],[-4.],[-5.13],[5.81],[7.5],[-0.25],[0.57],[0.],[5.22],[0.],[-0.02],[5.82],[8.46],[0.],[0.],[-29.21],[-29.38],[-7.99],[-7.83],[11.03],[10.05],[-6.52],[-7.],[4868.],[46982.],[184.],[659.],[-25744.],[-25318.],[-1739.],[-1040.]
375,[70.1687386],[123.20064974],[0.],[0.],[0.03],[0.01],[0.01],[0.13],[-0.03],[-0.03],[0.04],[-0.05],[-0.],[0.],[0.],[-0.],[0.15],[0.06],[0.],[-0.01],[-0.18],[-2.47],[-10.56],[-21.25],[8.6],[10.68],[-0.25],[2.74],[0.],[2.33],[0.],[0.],[5.82],[12.18],[0.],[0.1],[-29.21],[-29.31],[-7.99],[-7.88],[11.03],[9.94],[-6.52],[-6.85],[4868.],[46979.],[184.],[657.],[-25744.],[-26092.],[-1744.],[-1040.]
376,[70.1687386],[123.26150799],[0.],[0.],[0.],[-0.01],[0.01],[0.1],[-0.03],[-0.02],[-0.1],[-0.07],[-0.01],[-0.06],[0.],[-0.],[0.17],[0.06],[0.],[-0.01],[-0.18],[-0.69],[-7.01],[-14.87],[8.68],[14.25],[-0.25],[5.08],[-0.22],[0.21],[0.],[0.],[5.82],[2.26],[0.],[0.05],[-29.21],[-29.26],[-7.99],[-7.94],[11.03],[10.17],[-6.52],[-6.64],[4868.],[46972.],[184.],[650.],[-25744.],[-26720.],[-1753.],[-1040.]
377,[70.1687386],[123.32229638],[0.],[0.],[0.],[-0.],[-0.03],[-0.02],[-0.03],[0.07],[0.11],[0.01],[-0.01],[-0.02],[-0.],[-0.],[0.24],[0.06],[0.],[-0.],[-0.18],[0.03],[-10.77],[-18.51],[8.68],[12.15],[-0.25],[2.17],[-1.27],[0.],[0.],[0.],[5.82],[0.74],[0.],[-0.35],[-29.21],[-29.27],[-7.99],[-8.],[11.03],[10.42],[-6.52],[-6.55],[4868.],[46678.],[184.],[640.],[-25744.],[-27043.],[-1759.],[-1036.]
378,[70.1687386],[123.38427711],[0.],[0.],[0.01],[0.01],[0.03],[0.02],[-0.03],[0.11],[0.03],[0.05],[-0.01],[-0.01],[0.],[-0.],[-0.03],[0.06],[-0.],[-0.],[-0.18],[0.33],[-10.77],[-20.59],[2.36],[6.57],[-0.25],[-0.92],[-0.85],[0.],[0.],[0.],[5.82],[3.2],[0.],[0.05],[-29.21],[-29.34],[-8.03],[-8.05],[11.03],[10.64],[-6.52],[-6.44],[4868.],[46496.],[184.],[626.],[-25744.],[-27341.],[-1760.],[-1034.]
379,[70.1687386],[123.44596553],[0.],[0.],[-0.02],[-0.02],[0.03],[0.05],[-0.03],[-0.02],[-0.13],[-0.01],[-0.01],[-0.01],[0.],[-0.],[0.12],[0.06],[0.],[-0.],[-0.18],[1.15],[-10.77],[-18.51],[3.06],[-1.16],[-0.25],[-5.34],[-0.63],[0.],[0.],[0.],[14.78],[17.55],[0.],[0.03],[-29.21],[-29.37],[-8.09],[-8.09],[11.03],[10.89],[-6.52],[-6.42],[4868.],[46287.],[184.],[616.],[-25744.],[-27535.],[-1733.],[-1029.]
380,[70.1687386],[123.50680256],[0.],[0.],[-0.02],[-0.01],[0.03],[0.08],[-0.03],[-0.09],[-0.],[-0.01],[0.01],[0.01],[-0.],[-0.],[0.16],[0.31],[-0.],[-0.],[-0.18],[0.64],[-10.77],[-19.62],[-3.68],[-4.59],[-0.25],[-4.51],[-2.2],[0.],[0.],[0.],[25.28],[17.55],[0.],[-0.08],[-29.21],[-29.31],[-8.09],[-8.11],[11.03],[10.88],[-6.52],[-6.5],[4868.],[45706.],[184.],[606.],[-25744.],[-27625.],[-1720.],[-1020.]
381,[70.1687386],[123.56766558],[0.],[0.],[0.02],[0.02],[-0.03],[-0.06],[-0.03],[-0.11],[0.01],[0.03],[0.01],[0.03],[0.],[-0.],[-0.18],[-0.06],[0.],[-0.],[-0.18],[-0.73],[-10.77],[-15.96],[-3.68],[-3.33],[-0.25],[-1.26],[-1.95],[0.],[-0.07],[-0.07],[39.89],[17.55],[0.],[-0.15],[-29.21],[-29.3],[-8.4],[-8.15],[11.17],[10.97],[-6.52],[-6.49],[4868.],[44724.],[184.],[579.],[-25744.],[-27635.],[-1719.],[-1013.]
382,[70.1687386],[123.62961102],[0.],[0.],[-0.],[0.01],[0.],[0.05],[-0.03],[0.03],[0.05],[0.02],[0.01],[0.01],[0.],[-0.],[0.01],[-0.06],[-0.03],[-0.],[-0.18],[-0.55],[-10.77],[-13.95],[-3.68],[-2.6],[-0.25],[-2.04],[-2.16],[0.02],[-0.03],[-0.05],[37.85],[17.55],[0.],[-0.1],[-29.21],[-29.31],[-8.47],[-8.19],[11.19],[11.48],[-6.52],[-6.47],[4868.],[43843.],[184.],[560.],[-25744.],[-27646.],[-1724.],[-1023.]
383,[70.1687386],[123.69193053],[0.],[0.],[0.],[0.01],[0.02],[0.05],[-0.03],[-0.],[-0.1],[-0.],[0.01],[0.01],[-0.],[-0.],[-0.13],[-0.2],[0.04],[0.02],[-0.18],[-0.13],[-7.68],[-6.36],[-3.68],[-6.09],[-0.25],[-0.42],[-1.15],[0.],[-0.05],[-0.05],[45.02],[17.55],[0.],[0.12],[-29.21],[-29.31],[-8.48],[-8.19],[11.75],[11.73],[-6.52],[-6.36],[4868.],[42977.],[184.],[555.],[-25744.],[-27794.],[-1733.],[-1029.]
384,[70.1687386],[123.75271797],[0.],[0.],[-0.02],[-0.02],[0.04],[0.05],[-0.03],[-0.04],[0.17],[0.04],[-0.01],[-0.02],[-0.],[-0.],[-0.35],[-0.2],[0.01],[0.],[-0.18],[-0.65],[4.87],[-6.36],[2.92],[4.65],[-0.25],[0.94],[-0.05],[0.],[0.],[-0.02],[54.43],[17.55],[0.],[0.12],[-29.21],[-29.28],[-8.46],[-8.19],[11.95],[12.05],[-6.52],[-6.31],[4868.],[42270.],[184.],[553.],[-25744.],[-28356.],[-1733.],[-1032.]
385,[70.1687386],[123.81372499],[0.],[0.],[-0.],[0.],[-0.06],[-0.02],[-0.03],[-0.04],[-0.02],[-0.03],[-0.01],[-0.02],[-0.],[-0.],[-0.12],[-0.2],[-0.02],[-0.01],[-0.18],[-0.52],[-6.19],[-6.36],[2.92],[1.94],[-0.25],[0.79],[-0.2],[0.],[0.],[0.03],[43.31],[17.55],[0.],[0.4],[-29.21],[-29.29],[-8.43],[-8.19],[11.95],[12.15],[-6.52],[-6.33],[4868.],[41825.],[184.],[553.],[-25744.],[-29126.],[-1735.],[-1028.]
386,[70.1687386],[123.8754344],[0.],[0.],[-0.01],[-0.01],[-0.06],[-0.06],[-0.03],[-0.03],[-0.09],[-0.07],[0.01],[0.01],[0.],[-0.],[0.05],[0.09],[-0.02],[-0.01],[-0.18],[-0.24],[-8.01],[-6.36],[0.49],[0.36],[-0.25],[3.34],[-0.38],[0.],[0.],[0.02],[44.13],[17.55],[0.],[0.15],[-29.21],[-29.3],[-8.45],[-8.19],[11.95],[12.32],[-6.52],[-6.42],[4868.],[41426.],[184.],[555.],[-25744.],[-30060.],[-1758.],[-1025.]
387,[70.1687386],[123.93625975],[0.],[0.],[0.01],[0.01],[0.08],[0.14],[-0.03],[0.1],[0.02],[0.01],[0.01],[0.01],[0.],[-0.],[0.05],[0.04],[-0.02],[-0.01],[-0.18],[0.16],[-1.09],[0.02],[-0.16],[0.36],[-0.25],[1.29],[-0.77],[0.],[0.],[0.],[36.78],[17.55],[0.],[-0.28],[-29.21],[-29.26],[-8.52],[-8.19],[11.95],[12.43],[-6.52],[-6.49],[4868.],[41239.],[184.],[559.],[-25744.],[-30919.],[-1726.],[-1025.]
388,[70.1687386],[123.99810934],[0.],[0.],[0.01],[0.01],[0.08],[0.05],[-0.03],[0.01],[0.01],[0.01],[-0.],[-0.01],[0.],[-0.],[-0.09],[-0.11],[-0.02],[-0.01],[-0.18],[0.26],[-1.09],[-0.89],[-0.52],[-0.92],[-0.25],[-2.93],[-0.64],[0.],[0.],[0.],[15.25],[13.05],[0.],[-1.43],[-29.21],[-29.27],[-8.47],[-8.19],[11.95],[12.55],[-6.52],[-6.46],[4868.],[41235.],[184.],[559.],[-25744.],[-31637.],[-1756.],[-1053.]
389,[70.1687386],[124.05889916],[0.],[0.],[-0.],[0.01],[-0.02],[-0.04],[-0.03],[0.01],[0.01],[0.01],[-0.],[0.02],[0.],[-0.],[-0.08],[-0.11],[-0.],[-0.],[-0.18],[0.32],[0.82],[0.5],[-6.52],[-0.92],[-0.25],[-2.37],[-3.79],[0.],[0.],[0.],[8.03],[8.93],[0.],[0.34],[-29.21],[-29.37],[-8.45],[-8.19],[11.95],[12.68],[-5.94],[-6.22],[4868.],[41234.],[184.],[564.],[-25744.],[-32143.],[-1828.],[-1064.]
390,[70.1687386],[124.12081933],[0.],[0.],[-0.01],[-0.02],[-0.02],[-0.09],[-0.03],[0.05],[-0.08],[0.01],[-0.01],[-0.01],[0.],[-0.],[-0.14],[-0.13],[-0.],[-0.],[-0.18],[0.01],[2.34],[3.68],[2.82],[-0.92],[-0.25],[-1.95],[-1.9],[0.],[0.],[0.],[10.87],[8.93],[0.],[-0.13],[-29.21],[-29.42],[-8.37],[-8.19],[11.95],[13.03],[-5.94],[-6.21],[4868.],[41233.],[184.],[568.],[-25744.],[-32812.],[-1831.],[-1067.]
391,[70.1687386],[124.18160152],[0.],[0.],[0.01],[0.01],[-0.02],[-0.04],[-0.03],[-0.04],[0.28],[0.08],[0.01],[0.03],[0.],[-0.],[-0.05],[-0.01],[-0.],[-0.],[-0.18],[0.5],[2.34],[8.58],[-7.17],[-0.92],[-0.25],[2.9],[-3.35],[0.],[0.],[-0.03],[5.37],[1.68],[0.],[1.57],[-29.21],[-29.57],[-8.32],[-8.19],[11.95],[13.53],[-5.94],[-5.93],[4868.],[41237.],[184.],[566.],[-25744.],[-33444.],[-1839.],[-1078.]
392,[70.1687386],[124.24341083],[0.],[0.],[0.],[-0.01],[-0.02],[-0.11],[-0.03],[0.06],[-0.04],[0.08],[0.01],[0.04],[0.],[-0.],[-0.05],[-0.01],[-0.],[-0.],[-0.18],[-0.76],[2.34],[4.92],[-2.89],[-0.92],[-5.08],[-10.92],[-1.07],[0.],[0.],[-0.02],[0.59],[-0.02],[0.],[-0.26],[-29.21],[-29.61],[-8.26],[-8.19],[11.63],[13.15],[-5.91],[-5.82],[4868.],[41242.],[184.],[559.],[-25744.],[-34092.],[-1800.],[-1103.]
393,[70.1687386],[124.30424762],[0.],[0.],[0.],[-0.],[0.02],[0.01],[-0.03],[-0.03],[-0.09],[-0.23],[0.01],[0.04],[-0.],[-0.],[-0.12],[-0.01],[0.01],[0.01],[-0.18],[0.01],[2.34],[8.03],[4.79],[3.36],[-5.08],[-6.54],[0.05],[0.58],[0.],[0.],[0.59],[0.03],[0.],[-2.3],[-29.21],[-29.61],[-8.26],[-8.19],[11.2],[8.66],[-5.91],[-5.62],[4868.],[41243.],[184.],[556.],[-25744.],[-34714.],[-1782.],[-1105.]
394,[70.1687386],[124.36610961],[0.],[0.],[0.03],[0.01],[-0.02],[-0.01],[-0.03],[0.],[-0.36],[-0.23],[0.],[-0.],[-0.],[-0.],[-0.07],[-0.05],[0.01],[0.01],[-0.18],[0.88],[2.34],[7.07],[6.51],[9.79],[-5.08],[2.22],[1.68],[3.07],[0.],[0.],[0.59],[0.16],[0.],[0.06],[-29.21],[-29.59],[-8.2],[-8.19],[11.31],[8.98],[-5.91],[-5.74],[4868.],[41244.],[184.],[556.],[-25744.],[-34968.],[-1799.],[-1108.]
395,[70.1687386],[124.41697264],[0.],[0.],[-0.02],[-0.02],[-0.02],[-0.02],[-0.03],[-0.06],[0.17],[0.07],[0.],[-0.01],[-0.],[-0.],[0.1],[0.06],[-0.01],[-0.01],[-0.18],[1.9],[2.34],[3.61],[5.27],[8.85],[-5.08],[-1.11],[1.68],[2.51],[0.],[-0.02],[0.59],[5.4],[0.],[-0.08],[-29.21],[-29.52],[-8.16],[-8.13],[10.81],[9.8],[-5.91],[-5.87],[4868.],[41355.],[184.],[559.],[-25744.],[-35015.],[-1784.],[-1095.]
396,[70.1687386],[124.4788301],[0.],[0.],[-0.01],[-0.02],[-0.02],[-0.02],[-0.03],[-0.01],[0.17],[0.15],[0.],[-0.],[-0.],[-0.],[-0.1],[-0.1],[-0.],[-0.],[-0.18],[-0.22],[2.34],[12.25],[1.86],[3.32],[-5.08],[-6.31],[5.66],[4.37],[0.],[0.],[0.59],[4.98],[0.25],[-0.53],[-29.21],[-29.48],[-8.09],[-8.05],[11.01],[10.55],[-5.91],[-5.93],[4868.],[41528.],[184.],[558.],[-25744.],[-35027.],[-1865.],[-1099.]
397,[70.1687386],[124.53975868],[0.],[0.],[0.01],[0.02],[0.01],[-0.],[-0.03],[0.02],[-0.01],[-0.06],[0.],[-0.02],[-0.],[-0.],[-0.1],[-0.09],[-0.],[-0.],[-0.18],[0.03],[2.34],[15.4],[-3.54],[-3.44],[-5.08],[-2.99],[5.66],[4.9],[0.],[0.],[0.59],[0.23],[-1.14],[-0.1],[-29.21],[-29.53],[-8.09],[-7.97],[11.28],[11.38],[-5.91],[-5.33],[4868.],[41646.],[184.],[558.],[-25744.],[-35061.],[-1874.],[-1109.]
398,[70.1687386],[124.60148478],[0.],[0.],[0.01],[0.01],[0.01],[0.03],[-0.03],[0.04],[-0.06],[-0.06],[0.],[-0.],[0.],[-0.],[-0.1],[-0.01],[-0.],[0.],[-0.18],[1.65],[2.34],[12.96],[-3.54],[-1.74],[-5.08],[-6.3],[12.56],[6.05],[0.],[-0.02],[0.59],[1.2],[1.46],[1.13],[-29.21],[-29.56],[-8.09],[-7.88],[11.68],[11.92],[-5.91],[-5.35],[4868.],[41662.],[184.],[559.],[-25744.],[-35223.],[-1845.],[-1104.]
399,[70.1687386],[124.66328526],[0.],[0.],[0.01],[0.01],[0.01],[0.08],[-0.03],[0.02],[0.15],[-0.06],[0.],[-0.1],[-0.],[-0.],[0.17],[0.12],[-0.],[-0.],[-0.18],[1.62],[1.35],[7.1],[-3.54],[-1.95],[-5.08],[-7.17],[13.98],[6.33],[0.],[0.],[0.59],[2.34],[1.28],[1.13],[-29.21],[-29.57],[-8.09],[-7.79],[11.68],[11.75],[-5.91],[-5.48],[4868.],[41669.],[184.],[559.],[-25744.],[-35672.],[-1807.],[-1111.]
400,[70.1687386],[124.72417212],[0.],[0.],[-0.],[-0.01],[-0.02],[-0.],[-0.03],[0.03],[-0.36],[-0.09],[0.],[-0.],[-0.],[-0.],[0.1],[0.12],[0.],[-0.],[-0.18],[0.52],[0.79],[4.78],[-5.58],[-4.69],[-5.08],[-3.38],[14.45],[6.33],[0.],[0.],[0.59],[5.24],[0.54],[-0.06],[-29.21],[-29.61],[-8.09],[-7.74],[11.68],[11.74],[-5.91],[-5.45],[4868.],[41671.],[184.],[559.],[-25744.],[-35942.],[-1787.],[-1140.]
401,[70.1687386],[124.78596902],[0.],[0.],[-0.],[0.],[-0.],[-0.],[-0.03],[0.],[0.22],[0.05],[0.],[-0.05],[-0.],[-0.],[-0.17],[0.12],[0.],[-0.],[-0.18],[0.29],[-1.2],[-2.26],[3.07],[-4.69],[-5.08],[-5.1],[4.47],[5.07],[0.],[0.],[0.59],[4.31],[0.33],[0.],[-29.21],[-29.64],[-8.13],[-7.76],[11.89],[12.3],[-5.91],[-5.26],[4868.],[41672.],[184.],[563.],[-25744.],[-36325.],[-1740.],[-1148.]
402,[70.1687386],[124.84683061],[0.],[0.],[-0.],[0.],[-0.],[0.03],[-0.03],[-0.04],[-0.11],[-0.05],[0.],[0.01],[-0.],[-0.],[0.16],[0.12],[0.01],[0.01],[-0.18],[-0.92],[-1.2],[-1.83],[-8.13],[-7.34],[-5.08],[-1.78],[0.05],[1.53],[0.05],[0.03],[0.59],[1.92],[1.34],[0.71],[-29.21],[-29.65],[-8.14],[-7.78],[13.04],[13.4],[-5.91],[-5.28],[4868.],[41729.],[184.],[572.],[-25744.],[-36240.],[-1710.],[-1171.]
403,[70.1687386],[124.90876532],[0.],[0.],[-0.],[0.],[-0.],[0.01],[-0.03],[-0.],[-0.08],[-0.01],[0.],[-0.04],[-0.],[-0.],[0.1],[0.12],[0.01],[0.01],[-0.18],[-1.56],[-1.2],[-2.48],[-8.99],[-9.06],[-5.08],[-2.31],[0.05],[1.31],[0.05],[0.08],[-8.07],[0.08],[-1.47],[-0.79],[-29.21],[-29.64],[-8.21],[-7.87],[14.03],[14.43],[-5.91],[-5.45],[4868.],[41756.],[184.],[570.],[-25744.],[-35724.],[-1722.],[-1174.]
404,[70.1687386],[124.96951771],[0.],[0.],[-0.],[-0.01],[-0.05],[-0.06],[-0.03],[-0.02],[0.12],[0.06],[0.],[0.02],[-0.],[-0.],[-0.],[0.05],[-0.],[-0.02],[-0.18],[-2.16],[-4.97],[-3.52],[-0.56],[-3.],[1.3],[-0.85],[0.05],[0.92],[0.03],[0.03],[-11.],[-0.02],[0.05],[-0.4],[-29.21],[-29.63],[-8.22],[-7.95],[14.29],[14.43],[-5.91],[-5.64],[4868.],[41880.],[184.],[564.],[-25744.],[-34981.],[-1796.],[-1144.]
405,[70.1687386],[125.03139019],[0.],[0.],[0.01],[0.02],[-0.11],[-0.03],[-0.03],[0.05],[-0.04],[-0.03],[0.],[-0.16],[-0.],[-0.],[-0.01],[0.05],[-0.],[-0.],[-0.18],[0.85],[-4.97],[-4.97],[-2.55],[-2.07],[1.3],[-1.8],[0.05],[0.07],[0.03],[0.02],[-18.71],[-0.15],[0.05],[-0.08],[-29.21],[-29.61],[-8.23],[-8.23],[14.52],[14.43],[-5.91],[-5.71],[4868.],[42153.],[184.],[573.],[-25744.],[-34843.],[-1796.],[-1127.]
406,[70.1687386],[125.09215307],[0.],[0.],[-0.],[-0.01],[0.06],[0.09],[-0.03],[-0.06],[-0.04],[0.05],[0.],[0.14],[0.],[-0.],[0.05],[0.05],[-0.],[-0.],[-0.18],[1.31],[-4.97],[-5.04],[-2.55],[-1.42],[1.3],[3.99],[0.05],[0.],[0.03],[0.02],[-22.97],[-0.15],[0.05],[0.],[-29.21],[-29.61],[-8.25],[-8.23],[16.02],[15.83],[-5.91],[-5.79],[4868.],[42463.],[184.],[584.],[-25744.],[-34798.],[-1825.],[-1155.]
407,[70.1687386],[125.14406252],[0.],[0.],[-0.01],[-0.01],[-0.06],[-0.02],[-0.03],[0.06],[-0.04],[-0.01],[0.],[0.16],[-0.],[-0.],[0.11],[0.08],[-0.],[-0.],[-0.18],[1.77],[-4.97],[-3.26],[0.6],[1.35],[1.3],[1.21],[0.05],[0.],[0.03],[0.07],[-16.61],[-0.15],[0.05],[0.],[-29.21],[-29.58],[-8.24],[-8.23],[16.21],[15.83],[-5.91],[-5.96],[4868.],[42818.],[184.],[586.],[-25744.],[-34603.],[-1885.],[-1155.]
408,[70.1687386],[125.20587254],[0.],[0.],[-0.03],[-0.03],[-0.06],[-0.02],[-0.03],[0.03],[-0.04],[0.02],[0.],[0.05],[-0.],[-0.],[0.11],[0.08],[-0.],[-0.],[-0.18],[1.45],[2.98],[1.56],[0.6],[-1.03],[1.3],[1.99],[0.05],[0.],[0.03],[0.],[-22.6],[-0.15],[0.05],[0.12],[-29.21],[-29.62],[-8.24],[-8.23],[16.36],[16.8],[-6.34],[-6.19],[4868.],[42935.],[184.],[581.],[-25744.],[-33550.],[-1926.],[-1151.]
409,[70.1687386],[125.26667404],[0.],[0.],[-0.01],[-0.03],[-0.06],[-0.05],[-0.03],[-0.09],[-0.04],[-0.02],[0.],[0.],[-0.],[-0.],[0.2],[0.08],[-0.],[-0.],[-0.18],[1.32],[2.98],[1.28],[0.6],[2.47],[1.3],[5.45],[0.05],[0.02],[0.03],[0.],[-11.79],[-0.15],[0.05],[0.13],[-29.21],[-29.62],[-8.23],[-8.23],[16.73],[16.8],[-6.32],[-6.19],[4868.],[42947.],[184.],[571.],[-25744.],[-32741.],[-1968.],[-1104.]
410,[70.1687386],[125.32754111],[0.],[0.],[0.02],[0.03],[0.05],[0.03],[-0.03],[-0.01],[0.09],[0.09],[0.],[0.],[0.],[-0.],[-0.11],[0.],[0.],[-0.],[-0.18],[0.33],[2.98],[3.08],[0.6],[0.84],[1.3],[6.95],[0.05],[1.1],[0.03],[0.07],[-5.76],[-0.15],[0.05],[-0.02],[-29.21],[-29.57],[-8.26],[-8.23],[17.03],[16.8],[-6.92],[-6.65],[4868.],[42879.],[184.],[654.],[-25744.],[-32205.],[-1956.],[-1143.]
