,Ref_task2_Time,User_task2_Time,Ref_task2_Force,User_task2_Force,Ref_task2_L_pitchAcc,User_task2_L_pitchAcc,Ref_task2_L_yawAcc,User_task2_L_yawAcc,Ref_task2_L_surgeAcc,User_task2_L_surgeAcc,Ref_task2_L_rollAcc,User_task2_L_rollAcc,Ref_task2_L_pitchVel,User_task2_L_pitchVel,Ref_task2_L_yawVel,User_task2_L_yawVel,Ref_task2_L_surgeVel,User_task2_L_surgeVel,Ref_task2_L_rollVel,User_task2_L_rollVel,Ref_task2_L_pitch,User_task2_L_pitch,Ref_task2_L_yaw,User_task2_L_yaw,Ref_task2_L_surge,User_task2_L_surge,Ref_task2_L_roll,User_task2_L_roll,Ref_task2_L_x,User_task2_L_x,Ref_task2_L_y,User_task2_L_y,Ref_task2_L_z,User_task2_L_z,Ref_task2_L_motion,User_task2_L_motion,Ref_task2_R_pitchAcc,User_task2_R_pitchAcc,Ref_task2_R_yawAcc,User_task2_R_yawAcc,Ref_task2_R_surgeAcc,User_task2_R_surgeAcc,Ref_task2_R_rollAcc,User_task2_R_rollAcc,Ref_task2_R_pitchVel,User_task2_R_pitchVel,Ref_task2_R_yawVel,User_task2_R_yawVel,Ref_task2_R_surgeVel,User_task2_R_surgeVel,Ref_task2_R_rollVel,User_task2_R_rollVel
576,[49.48088717],[65.7721715],[0.],[0.],[0.02],[0.1],[-0.01],[-0.03],[-0.04],[0.07],[-0.],[0.01],[-0.],[0.02],[-0.],[-0.],[0.02],[0.],[0.],[0.01],[1.88],[6.83],[-0.03],[-4.38],[-0.13],[-3.88],[-0.05],[0.82],[0.],[0.],[0.],[0.05],[1.1],[2.65],[0.05],[-0.02],[-20.5],[-21.85],[-18.17],[-18.87],[24.38],[24.89],[-14.06],[-13.96],[-26154.],[44758.],[389.],[1718.],[-14314.],[-13995.],[-984.],[-745.]
577,[49.48088717],[65.833992],[0.],[0.],[0.01],[-0.08],[-0.01],[0.01],[-0.04],[-0.06],[-0.],[0.01],[-0.],[0.02],[-0.],[0.],[0.02],[-0.],[0.],[0.01],[1.88],[3.29],[-0.03],[3.98],[-0.13],[0.7],[-0.05],[2.32],[0.],[0.],[0.05],[0.05],[1.1],[4.34],[0.05],[-0.05],[-20.5],[-21.86],[-18.17],[-18.75],[24.38],[24.84],[-14.06],[-13.93],[-26654.],[45913.],[389.],[1718.],[-14314.],[-13874.],[-984.],[-743.]
578,[49.48088717],[65.89493704],[0.],[0.],[0.01],[-0.],[-0.01],[0.05],[-0.04],[0.06],[-0.],[-0.01],[-0.],[0.01],[-0.],[-0.],[0.02],[0.],[0.],[-0.],[1.04],[-0.69],[-0.03],[-0.03],[-0.13],[-1.27],[-0.05],[0.05],[-2.05],[-0.11],[0.05],[0.1],[1.1],[4.2],[0.05],[-0.23],[-20.5],[-21.68],[-18.17],[-18.73],[24.38],[24.78],[-14.06],[-13.87],[-26696.],[47037.],[389.],[1710.],[-14314.],[-13682.],[-984.],[-757.]
579,[49.48088717],[65.9566319],[0.],[0.],[0.01],[-0.03],[-0.01],[0.02],[-0.04],[-0.02],[-0.],[0.03],[-0.],[0.],[-0.],[-0.],[0.02],[0.03],[0.],[-0.],[1.04],[-1.31],[-0.03],[-0.39],[-0.13],[-1.77],[-0.05],[0.17],[-6.31],[-7.92],[0.27],[0.25],[1.1],[4.15],[0.05],[-0.05],[-20.5],[-21.51],[-18.17],[-18.82],[24.38],[24.78],[-14.06],[-13.9],[-26696.],[47803.],[389.],[1693.],[-12969.],[-13408.],[-984.],[-773.]
580,[49.48088717],[66.01749945],[0.],[0.],[0.01],[0.05],[-0.01],[-0.01],[-0.04],[-0.03],[-0.],[0.02],[-0.],[0.],[0.],[-0.],[0.02],[0.02],[0.],[0.01],[1.04],[-3.67],[-0.03],[-2.55],[-0.13],[-0.76],[-0.05],[-1.51],[-6.5],[-16.14],[0.27],[0.12],[1.1],[2.75],[0.05],[0.02],[-20.5],[-21.36],[-18.17],[-18.96],[24.38],[24.78],[-14.06],[-13.99],[-26696.],[48313.],[389.],[1663.],[-12969.],[-13003.],[-984.],[-771.]
581,[49.48088717],[66.07930446],[0.],[0.],[-0.01],[-0.04],[-0.01],[-0.05],[-0.04],[-0.],[-0.],[-0.04],[-0.],[0.],[0.],[-0.],[0.02],[0.02],[0.],[-0.],[1.04],[-5.17],[-0.03],[-1.89],[-0.13],[-1.31],[-0.05],[-0.39],[-6.5],[-21.39],[0.27],[0.23],[1.1],[0.],[0.05],[0.05],[-20.5],[-21.41],[-18.17],[-19.17],[24.38],[24.8],[-14.06],[-14.16],[-26821.],[48945.],[389.],[1728.],[-12969.],[-12568.],[-984.],[-765.]
582,[49.48088717],[66.14029026],[0.],[0.],[-0.01],[-0.04],[0.04],[0.04],[-0.04],[0.03],[-0.],[0.],[-0.],[0.],[0.],[-0.02],[0.02],[0.03],[0.],[-0.],[1.04],[-1.16],[-0.03],[1.04],[-0.13],[1.46],[-0.05],[-0.35],[-6.5],[-28.42],[0.27],[0.15],[1.1],[0.],[0.05],[-0.02],[-20.5],[-21.49],[-18.17],[-19.27],[24.38],[24.7],[-14.06],[-14.12],[-27212.],[50308.],[389.],[1715.],[-12969.],[-12176.],[-984.],[-751.]
583,[49.48088717],[66.2020123],[0.],[0.],[-0.],[0.06],[-0.04],[-0.04],[-0.04],[-0.01],[-0.],[-0.01],[-0.],[0.01],[0.],[0.04],[0.02],[0.01],[0.],[-0.],[1.04],[5.],[-0.03],[2.39],[-0.13],[2.59],[-0.05],[-0.88],[-6.5],[-30.15],[0.27],[0.26],[1.1],[0.],[0.05],[0.26],[-20.5],[-21.57],[-18.17],[-19.14],[24.38],[24.67],[-14.06],[-14.],[-27615.],[51025.],[389.],[1733.],[-11224.],[-11986.],[-984.],[-773.]
584,[49.48088717],[66.2629559],[0.],[0.],[-0.],[0.05],[0.02],[0.05],[-0.04],[-0.06],[-0.],[0.01],[-0.02],[-0.04],[0.],[-0.02],[0.02],[-0.01],[0.],[0.],[1.04],[0.46],[-0.03],[1.71],[-0.13],[-0.48],[-0.05],[-2.12],[-6.5],[-24.16],[0.27],[0.21],[1.1],[0.72],[0.05],[0.22],[-20.5],[-21.55],[-18.17],[-18.75],[24.38],[24.64],[-14.06],[-13.97],[-27896.],[51252.],[389.],[1719.],[-11224.],[-11878.],[-984.],[-770.]
585,[49.48088717],[66.32470536],[0.],[0.],[-0.],[0.01],[-0.04],[-0.06],[-0.04],[0.07],[-0.],[0.02],[-0.02],[-0.02],[0.],[-0.],[0.02],[-0.05],[0.],[0.],[1.04],[0.26],[-0.03],[-1.17],[-0.13],[0.87],[-0.05],[-1.43],[-6.5],[-18.82],[0.27],[0.31],[1.1],[6.07],[0.05],[0.68],[-20.5],[-21.44],[-18.17],[-18.25],[24.38],[24.67],[-14.06],[-13.95],[-27946.],[50937.],[389.],[1701.],[-11224.],[-11755.],[-984.],[-753.]
586,[49.48088717],[66.38561964],[0.],[0.],[0.],[-0.03],[0.01],[0.07],[-0.04],[-0.03],[-0.],[-0.05],[-0.05],[-0.08],[-0.],[-0.],[0.02],[-0.02],[0.],[-0.],[1.04],[-1.26],[-0.03],[1.11],[-0.13],[0.98],[-0.05],[-0.24],[-6.5],[-13.63],[0.27],[0.08],[1.1],[7.33],[-0.05],[0.],[-20.5],[-21.33],[-18.17],[-17.74],[24.38],[24.6],[-14.06],[-13.9],[-27931.],[50526.],[389.],[1664.],[-11224.],[-11716.],[-984.],[-732.]
587,[49.48088717],[66.44735003],[0.],[0.],[0.02],[0.04],[0.01],[-0.],[-0.04],[-0.01],[-0.],[0.04],[-0.05],[-0.09],[-0.],[-0.],[0.02],[0.],[0.],[0.],[1.04],[1.69],[-0.03],[-1.27],[-0.13],[-1.7],[-0.05],[0.37],[-6.5],[-15.07],[0.27],[0.22],[1.1],[7.41],[-0.05],[-0.12],[-20.5],[-21.2],[-18.17],[-17.59],[24.38],[24.55],[-14.06],[-13.77],[-27976.],[50493.],[389.],[1663.],[-11224.],[-11506.],[-984.],[-707.]
588,[49.48088717],[66.50891614],[0.],[0.],[-0.02],[-0.08],[0.01],[-0.06],[-0.04],[0.02],[-0.],[-0.03],[-0.03],[-0.07],[-0.],[0.],[0.02],[-0.02],[0.],[-0.],[1.04],[-0.46],[-0.03],[1.57],[-0.13],[0.4],[-0.05],[0.98],[-6.5],[-17.27],[0.27],[0.35],[1.1],[4.95],[-0.05],[-0.1],[-20.5],[-21.07],[-18.17],[-17.6],[24.38],[24.43],[-14.06],[-13.76],[-28203.],[50518.],[389.],[1653.],[-11224.],[-11230.],[-984.],[-677.]
589,[49.48088717],[66.56964707],[0.],[0.],[-0.02],[-0.23],[0.01],[0.04],[-0.04],[-0.01],[-0.],[-0.04],[0.07],[0.06],[-0.],[-0.],[0.02],[0.05],[0.],[-0.],[1.04],[-2.62],[-0.03],[-2.31],[-0.13],[-1.24],[-0.05],[0.3],[-6.5],[-20.56],[0.27],[0.45],[1.1],[0.98],[-0.05],[0.05],[-20.5],[-20.96],[-18.17],[-17.83],[24.31],[24.27],[-14.06],[-13.84],[-28426.],[50853.],[389.],[1630.],[-11224.],[-10835.],[-984.],[-662.]
590,[49.48088717],[66.63153577],[0.],[0.],[-0.02],[0.45],[0.01],[-0.],[-0.04],[0.04],[-0.],[0.26],[0.07],[0.14],[0.],[-0.],[0.02],[0.02],[0.],[-0.],[1.04],[0.7],[-0.03],[1.63],[-0.13],[2.07],[3.67],[1.99],[-6.5],[-22.77],[0.27],[0.43],[1.1],[0.],[-0.05],[-0.15],[-20.5],[-20.78],[-18.17],[-18.65],[24.31],[24.33],[-14.06],[-13.93],[-28350.],[51284.],[389.],[1611.],[-11224.],[-10793.],[-984.],[-646.]
591,[49.48088717],[66.68233013],[0.],[0.],[-0.02],[-0.2],[0.01],[0.07],[-0.04],[0.02],[-0.],[-0.23],[0.07],[0.07],[-0.],[-0.],[0.02],[0.03],[0.],[-0.],[1.04],[3.68],[-0.03],[1.55],[-0.13],[-1.73],[3.67],[2.92],[-4.61],[-10.41],[0.27],[0.35],[1.1],[-0.02],[-0.05],[-0.24],[-20.47],[-20.62],[-18.17],[-19.81],[24.31],[24.4],[-14.06],[-13.97],[-27694.],[51401.],[389.],[1607.],[-11224.],[-10791.],[-984.],[-629.]
592,[49.48088717],[66.74428034],[0.],[0.],[-0.02],[-0.1],[0.01],[-0.04],[-0.04],[-0.05],[-0.],[0.],[0.02],[0.02],[-0.],[-0.],[0.02],[-0.1],[0.],[-0.],[1.04],[4.02],[-0.03],[-2.19],[-0.13],[-1.86],[1.63],[0.76],[-0.83],[-0.24],[0.27],[0.31],[1.1],[-0.03],[-0.05],[-0.2],[-20.41],[-20.4],[-18.17],[-21.78],[24.18],[24.27],[-14.06],[-13.89],[-26504.],[51801.],[389.],[1589.],[-11224.],[-10790.],[-984.],[-613.]
593,[49.48088717],[66.80502915],[0.],[0.],[-0.02],[-0.02],[0.01],[0.02],[-0.04],[0.02],[-0.],[0.04],[0.],[0.],[-0.],[-0.],[0.02],[-0.01],[0.],[-0.],[1.04],[2.42],[-0.03],[-0.02],[-0.13],[-0.83],[1.63],[0.94],[0.25],[7.59],[0.27],[0.25],[1.1],[0.],[-0.05],[-0.13],[-20.3],[-20.24],[-18.17],[-22.98],[24.08],[24.02],[-14.06],[-13.71],[-25131.],[51972.],[389.],[1583.],[-11224.],[-10772.],[-984.],[-638.]
594,[49.48088717],[66.86694813],[0.],[0.],[-0.02],[0.01],[0.01],[-0.08],[-0.04],[0.],[-0.],[-0.],[0.],[-0.],[-0.],[-0.],[0.02],[-0.],[0.],[-0.],[1.04],[4.68],[-0.03],[-0.22],[-0.13],[-2.99],[1.63],[0.44],[0.25],[9.67],[0.12],[0.11],[1.1],[0.07],[-0.05],[-0.03],[-20.23],[-20.24],[-18.17],[-23.4],[23.84],[23.86],[-14.06],[-13.56],[-23391.],[52685.],[389.],[1576.],[-11224.],[-10661.],[-984.],[-663.]
595,[49.48088717],[66.92768502],[0.],[0.],[-0.02],[-0.02],[0.01],[-0.01],[-0.04],[-0.04],[-0.],[0.02],[0.],[-0.],[-0.],[-0.],[0.02],[0.],[0.],[-0.],[1.04],[-0.18],[2.06],[3.94],[-0.13],[-0.84],[1.63],[1.21],[0.25],[9.71],[0.12],[0.18],[1.1],[0.03],[-0.05],[0.],[-20.19],[-20.24],[-18.17],[-23.41],[23.78],[23.79],[-14.06],[-13.4],[-22236.],[53000.],[389.],[1573.],[-11224.],[-10459.],[-984.],[-644.]
596,[49.48088717],[66.98962736],[0.],[0.],[-0.02],[-0.05],[0.01],[0.07],[-0.04],[0.03],[-0.],[-0.04],[0.],[-0.],[-0.],[-0.],[0.02],[0.02],[0.],[-0.],[1.04],[-14.83],[2.06],[1.8],[-0.13],[-3.29],[1.63],[2.13],[0.25],[6.77],[0.07],[0.08],[1.1],[0.05],[-0.05],[0.02],[-20.15],[-20.24],[-18.17],[-23.],[23.78],[23.79],[-14.06],[-13.48],[-22140.],[53009.],[389.],[1569.],[-11224.],[-10309.],[-984.],[-651.]
597,[49.48088717],[67.05131721],[0.],[0.],[-0.02],[0.07],[0.01],[-0.06],[-0.04],[-0.03],[-0.],[-0.08],[0.],[-0.],[-0.],[0.02],[0.02],[0.02],[0.],[0.],[1.04],[13.35],[2.06],[3.05],[-0.13],[-4.53],[0.12],[-1.22],[0.25],[2.65],[0.13],[0.],[2.23],[2.02],[-0.05],[0.02],[-20.13],[-20.24],[-18.17],[-23.22],[23.73],[23.79],[-14.06],[-13.56],[-21642.],[52665.],[389.],[1567.],[-8908.],[-10008.],[-984.],[-651.]
598,[49.48088717],[67.11225438],[0.],[0.],[-0.02],[-0.02],[0.01],[0.1],[-0.04],[0.06],[-0.],[0.],[0.],[0.05],[-0.],[-0.02],[0.02],[-0.01],[0.],[-0.],[1.04],[1.12],[-0.11],[-1.44],[-0.13],[-2.34],[0.12],[0.95],[0.25],[5.83],[-0.22],[-0.08],[2.23],[3.1],[-0.05],[0.08],[-20.1],[-20.24],[-18.17],[-23.42],[23.46],[23.28],[-14.06],[-13.71],[-20694.],[52322.],[389.],[1558.],[-8908.],[-9613.],[-984.],[-652.]
599,[49.48088717],[67.17402601],[0.],[0.],[-0.04],[-0.02],[0.01],[-0.13],[-0.04],[-0.06],[-0.],[-0.01],[0.],[0.],[-0.],[0.01],[0.02],[0.04],[0.],[0.],[1.04],[-4.93],[-0.11],[-2.05],[-0.13],[0.46],[0.12],[-1.01],[0.25],[10.97],[-0.22],[-0.2],[2.23],[4.57],[-0.05],[0.],[-19.99],[-19.93],[-18.17],[-23.4],[23.25],[23.2],[-14.06],[-13.85],[-19415.],[52225.],[389.],[1546.],[-8908.],[-9457.],[-984.],[-659.]
600,[49.48088717],[67.23494816],[0.],[0.],[-0.06],[-0.1],[0.01],[0.02],[-0.04],[-0.],[-0.05],[-0.1],[0.],[-0.],[-0.],[-0.01],[0.26],[0.03],[0.],[0.],[1.04],[-6.16],[-0.11],[2.18],[-0.13],[-1.78],[2.81],[-3.84],[0.25],[17.38],[-0.22],[-0.24],[2.23],[6.53],[-0.05],[-0.1],[-19.95],[-19.84],[-18.17],[-23.06],[22.87],[23.05],[-14.06],[-13.83],[-18143.],[52227.],[389.],[1532.],[-8908.],[-9441.],[-984.],[-667.]
601,[49.48088717],[67.28668618],[0.],[0.],[-0.06],[-0.75],[0.01],[0.02],[-0.04],[0.02],[-0.05],[-0.07],[0.],[-0.],[-0.],[-0.],[-0.26],[-0.06],[0.],[0.],[1.04],[-5.83],[-0.11],[-1.22],[-0.13],[-4.39],[5.99],[11.99],[0.25],[14.71],[-0.16],[-0.3],[18.12],[7.13],[-0.05],[-0.38],[-19.95],[-19.82],[-18.17],[-22.47],[22.69],[22.59],[-14.06],[-13.73],[-17811.],[52234.],[389.],[1525.],[-8908.],[-9439.],[-984.],[-669.]
602,[49.48088717],[67.34760952],[0.],[0.],[0.04],[0.61],[0.01],[-0.01],[-0.04],[-0.04],[0.05],[0.05],[0.],[-0.],[-0.],[-0.01],[-0.04],[-0.04],[0.],[-0.],[1.04],[-7.01],[-0.11],[4.95],[-0.13],[11.07],[-0.62],[-2.01],[0.25],[8.12],[-0.1],[-0.02],[2.48],[6.43],[-0.05],[-0.16],[-19.95],[-19.77],[-18.17],[-21.73],[22.69],[22.67],[-14.06],[-13.74],[-17940.],[52245.],[389.],[1512.],[-8908.],[-9439.],[-984.],[-672.]
603,[49.48088717],[67.40938878],[0.],[0.],[0.06],[0.33],[0.01],[-0.05],[-0.04],[0.04],[0.05],[0.06],[0.],[-0.],[-0.],[0.01],[-0.04],[-0.04],[0.],[0.],[1.04],[-10.06],[-0.11],[-3.06],[-0.13],[3.06],[-0.62],[-1.72],[0.25],[2.53],[-0.1],[-0.03],[2.48],[3.17],[-0.05],[-0.12],[-19.95],[-19.79],[-18.17],[-20.87],[22.69],[22.62],[-14.06],[-13.69],[-18485.],[52280.],[389.],[1508.],[-8908.],[-9382.],[-984.],[-677.]
604,[49.48088717],[67.47019863],[0.],[0.],[0.06],[0.],[0.01],[0.01],[-0.04],[-0.04],[0.05],[0.03],[0.],[-0.],[-0.],[-0.],[-0.03],[-0.],[0.],[0.],[1.04],[-5.96],[-0.11],[-1.8],[-0.13],[3.66],[-0.62],[0.54],[0.25],[0.2],[-0.1],[-0.05],[2.48],[1.77],[-0.05],[0.],[-19.95],[-19.65],[-18.17],[-19.89],[22.72],[22.8],[-14.06],[-13.55],[-18309.],[52282.],[389.],[1507.],[-8908.],[-9106.],[-984.],[-674.]
605,[49.48088717],[67.53203368],[0.],[0.],[0.06],[0.06],[0.01],[-0.01],[-0.04],[-0.02],[-0.05],[-0.03],[0.],[-0.],[-0.],[-0.],[-0.03],[-0.],[0.],[0.],[1.04],[-7.05],[-0.11],[-0.39],[-0.13],[3.23],[-0.62],[0.43],[0.25],[0.98],[-0.1],[-0.11],[2.48],[2.05],[-0.05],[0.02],[-19.95],[-19.42],[-18.17],[-18.67],[23.18],[22.99],[-14.06],[-13.55],[-17099.],[52282.],[389.],[1507.],[-8908.],[-8627.],[-984.],[-674.]
606,[49.48088717],[67.59295392],[0.],[0.],[-0.01],[0.],[0.01],[-0.16],[-0.04],[0.04],[0.01],[0.03],[0.],[-0.],[-0.],[0.],[-0.03],[-0.],[0.],[-0.],[1.04],[-13.52],[-0.11],[-0.84],[-0.13],[2.1],[-0.62],[1.64],[0.25],[7.76],[-0.1],[-0.15],[2.48],[0.65],[-0.05],[0.],[-19.95],[-19.01],[-18.17],[-17.63],[23.18],[23.1],[-14.06],[-13.54],[-16791.],[52277.],[389.],[1509.],[-7705.],[-7884.],[-984.],[-665.]
607,[49.48088717],[67.65484405],[0.],[0.],[-0.01],[-0.01],[0.01],[0.21],[-0.04],[0.05],[0.01],[0.05],[0.],[-0.],[-0.],[0.],[-0.03],[0.06],[0.],[-0.],[1.04],[-60.12],[-0.11],[-3.69],[-0.13],[1.08],[-0.62],[-0.8],[0.25],[13.6],[0.],[-0.02],[2.48],[3.44],[-0.05],[0.05],[-19.95],[-18.8],[-18.17],[-16.67],[23.18],[23.08],[-14.06],[-13.63],[-17438.],[52275.],[389.],[1514.],[-7214.],[-7305.],[-984.],[-677.]
608,[49.48088717],[67.71563959],[0.],[0.],[0.01],[-0.],[0.01],[0.04],[-0.04],[-0.04],[0.01],[0.05],[0.],[-0.],[-0.],[-0.],[-0.06],[0.05],[0.],[-0.],[1.04],[-21.97],[-0.11],[-3.38],[-0.13],[1.25],[-3.09],[-5.43],[0.25],[12.84],[-0.07],[-0.07],[2.48],[4.6],[-0.05],[0.03],[-19.95],[-18.84],[-18.17],[-15.81],[23.18],[23.29],[-14.06],[-13.65],[-19835.],[52275.],[389.],[1525.],[-5782.],[-6492.],[-984.],[-677.]
609,[49.48088717],[67.77737856],[0.],[0.],[0.01],[0.],[0.01],[-0.03],[-0.04],[-0.04],[0.01],[0.],[0.],[-0.],[-0.],[0.],[0.26],[0.07],[0.],[0.],[1.04],[-2.06],[-0.11],[-4.11],[-0.13],[0.33],[-3.09],[-5.19],[0.25],[11.61],[-0.07],[-0.06],[2.48],[6.58],[-0.05],[0.],[-19.95],[-18.92],[-18.17],[-14.88],[23.18],[23.43],[-14.06],[-13.67],[-21400.],[52282.],[389.],[1535.],[-5782.],[-5710.],[-984.],[-665.]
610,[49.48088717],[67.83840251],[0.],[0.],[0.01],[0.07],[0.01],[-0.1],[-0.04],[0.25],[0.01],[-0.01],[0.],[-0.],[-0.],[-0.],[-0.14],[-0.05],[0.],[0.],[1.04],[-1.77],[-0.11],[-14.03],[-0.13],[-1.11],[-3.09],[-5.51],[0.25],[9.31],[-0.07],[-0.03],[2.48],[0.69],[-0.05],[0.],[-19.95],[-19.15],[-18.17],[-14.32],[23.18],[23.45],[-14.06],[-13.73],[-22919.],[52417.],[389.],[1547.],[-4384.],[-5048.],[-984.],[-648.]
611,[49.48088717],[67.90023375],[0.],[0.],[0.01],[-0.06],[0.01],[0.1],[-0.04],[-0.13],[0.01],[-0.04],[0.],[-0.],[-0.],[0.],[-0.03],[0.06],[0.],[0.01],[1.04],[1.96],[-0.11],[-0.71],[-0.13],[-1.66],[-15.62],[-11.6],[0.25],[7.32],[-0.07],[-0.06],[2.48],[0.03],[-0.05],[-0.07],[-19.95],[-19.46],[-18.17],[-13.84],[23.18],[23.51],[-14.06],[-13.86],[-23785.],[52436.],[389.],[1555.],[-3482.],[-4637.],[-984.],[-654.]
612,[49.48088717],[67.9611311],[0.],[0.],[0.01],[0.12],[0.01],[-0.02],[-0.04],[0.01],[0.01],[0.03],[0.],[-0.],[-0.],[-0.],[-0.03],[-0.01],[0.],[-0.02],[1.04],[1.99],[-0.11],[1.94],[-0.13],[11.59],[-15.62],[-16.09],[0.25],[5.38],[0.],[0.],[2.48],[0.02],[-0.05],[0.],[-19.95],[-19.53],[-18.17],[-13.68],[23.18],[23.62],[-14.06],[-13.95],[-24870.],[52435.],[389.],[1556.],[-3001.],[-4620.],[-984.],[-643.]
613,[49.48088717],[68.02290511],[0.],[0.],[0.01],[-0.14],[0.01],[0.05],[-0.04],[-0.01],[0.01],[-0.04],[0.],[-0.],[-0.],[0.],[-0.03],[-0.03],[0.],[0.],[1.04],[1.09],[-0.11],[-0.11],[-0.13],[-2.5],[-10.14],[-12.81],[0.25],[3.94],[0.],[0.],[2.48],[0.3],[-0.05],[-0.2],[-19.95],[-19.23],[-18.17],[-13.44],[22.95],[23.7],[-14.06],[-13.96],[-26582.],[52437.],[389.],[1551.],[-3013.],[-4620.],[-984.],[-629.]
614,[49.48088717],[68.08474517],[0.],[0.],[0.01],[0.02],[0.01],[-0.01],[-0.04],[-0.02],[0.01],[0.04],[0.],[-0.],[-0.],[-0.],[-0.09],[-0.07],[0.],[0.],[1.04],[0.89],[-0.11],[-6.03],[-0.13],[-0.06],[-10.14],[-9.13],[0.25],[6.02],[0.],[0.],[2.48],[1.82],[-0.05],[0.08],[-19.95],[-19.2],[-18.17],[-13.62],[22.21],[22.33],[-14.06],[-13.94],[-27623.],[52435.],[389.],[1553.],[-3935.],[-4620.],[-984.],[-638.]
615,[49.48088717],[68.14570022],[0.],[0.],[0.01],[-0.03],[0.01],[0.07],[-0.04],[-0.02],[0.01],[0.02],[0.],[-0.],[-0.],[-0.],[-0.2],[-0.11],[0.],[0.],[1.04],[0.97],[-0.11],[0.06],[-0.13],[9.52],[-10.14],[-7.6],[0.25],[2.16],[0.],[0.],[2.48],[3.31],[-0.05],[0.23],[-20.03],[-19.19],[-18.17],[-14.02],[22.21],[22.61],[-14.06],[-13.88],[-28924.],[52409.],[389.],[1553.],[-4469.],[-4620.],[-984.],[-641.]
616,[49.48088717],[68.20644808],[0.],[0.],[0.01],[0.02],[0.01],[-0.08],[-0.04],[0.],[0.01],[-0.02],[0.],[-0.],[-0.],[-0.],[-0.16],[-0.11],[0.],[0.],[1.04],[5.12],[-0.11],[-1.08],[-0.13],[6.83],[-10.14],[-9.16],[0.25],[2.55],[0.],[-0.02],[2.48],[2.54],[-0.05],[-0.2],[-20.32],[-19.26],[-18.17],[-14.16],[22.21],[22.42],[-14.06],[-13.86],[-29738.],[52409.],[389.],[1549.],[-3958.],[-4620.],[-984.],[-641.]
617,[49.48088717],[68.26825094],[0.],[0.],[0.01],[0.02],[0.01],[0.08],[-0.04],[-0.02],[0.01],[0.03],[0.],[-0.],[-0.],[0.],[-0.06],[-0.07],[0.],[0.],[1.04],[1.37],[1.29],[1.98],[-0.13],[0.41],[-16.35],[-7.34],[0.25],[3.31],[0.],[0.],[2.48],[4.78],[-0.05],[-0.47],[-20.47],[-19.16],[-18.17],[-14.41],[22.21],[22.47],[-14.06],[-13.74],[-30625.],[52606.],[389.],[1546.],[-3091.],[-4620.],[-984.],[-633.]
618,[49.48088717],[68.32014537],[0.],[0.],[0.01],[-0.04],[0.01],[-0.09],[-0.04],[-0.02],[0.01],[-0.03],[0.],[-0.],[-0.],[-0.],[0.48],[-0.02],[0.],[0.],[1.04],[8.78],[1.29],[1.27],[-0.13],[2.38],[4.4],[-4.1],[0.25],[0.97],[0.11],[0.15],[2.48],[6.37],[-0.05],[-0.18],[-20.37],[-19.19],[-18.17],[-14.79],[22.21],[22.43],[-14.06],[-13.56],[-31380.],[53087.],[389.],[1542.],[-2743.],[-4620.],[-984.],[-635.]
619,[49.48088717],[68.38109756],[0.],[0.],[0.01],[0.05],[0.01],[-0.06],[-0.04],[-0.01],[0.01],[0.04],[0.],[-0.],[-0.],[0.],[0.03],[-0.03],[0.],[0.],[1.04],[0.5],[1.29],[5.75],[-0.13],[1.24],[-0.67],[-1.33],[0.25],[1.55],[0.11],[0.16],[2.48],[2.56],[-0.05],[0.],[-20.34],[-19.35],[-18.17],[-15.43],[22.21],[22.44],[-14.06],[-13.52],[-31207.],[53734.],[389.],[1550.],[-2159.],[-4620.],[-984.],[-643.]
620,[49.48088717],[68.44281626],[0.],[0.],[0.01],[0.04],[0.01],[0.11],[-0.04],[0.21],[0.01],[-0.01],[0.],[-0.04],[-0.],[0.],[-0.13],[-0.1],[0.],[0.],[1.04],[1.88],[1.29],[0.64],[-0.13],[-2.21],[-0.67],[-1.21],[0.25],[9.16],[0.11],[0.2],[0.],[0.27],[-0.05],[-0.03],[-20.26],[-19.31],[-18.17],[-15.65],[22.21],[22.3],[-14.06],[-13.46],[-29938.],[54457.],[389.],[1553.],[-1034.],[-4620.],[-984.],[-650.]
621,[49.48088717],[68.50389576],[0.],[0.],[-0.01],[-0.05],[0.01],[-0.11],[-0.04],[-0.22],[0.01],[0.03],[0.],[-0.03],[-0.],[0.],[0.14],[0.],[0.],[-0.],[1.04],[-0.1],[1.29],[5.57],[-0.13],[-1.11],[-3.95],[-1.55],[0.25],[6.29],[0.11],[0.23],[0.],[0.03],[-0.05],[-0.08],[-20.21],[-19.08],[-18.17],[-15.88],[22.21],[22.1],[-14.06],[-13.43],[-28959.],[55373.],[389.],[1601.],[-111.],[-4620.],[-984.],[-633.]
622,[49.48088717],[68.56558537],[0.],[0.],[-0.01],[-0.03],[0.01],[-0.02],[-0.04],[0.04],[0.01],[-0.],[0.],[-0.17],[-0.],[0.],[0.01],[0.],[0.],[-0.],[1.04],[1.15],[-1.12],[-0.03],[-0.13],[-0.08],[-5.98],[-3.67],[0.25],[0.44],[0.11],[0.15],[0.],[0.],[-0.05],[-0.27],[-20.21],[-18.84],[-18.17],[-16.19],[22.21],[22.06],[-14.06],[-13.36],[-28240.],[55872.],[389.],[1657.],[679.],[-4620.],[-984.],[-542.]
